"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"12","A13",5854,7119,6641,44839,6394,364,65531,35156,2,32769,32769,49153,15750,297.809116559365,11449,40.1286537248203,301.345660204658,5.58796166370767,40.1907375919837,87.5755377004855,5.60605335200919,428.386659111982,90.2494026278715,114.428107378943,429.04942494064,6.75160052502189,114.669585377367,12.2447989898088,6.77060443558566,1.02274090239427,12.253406350664,1.01800864211329,1.02504324383079,1.02274090239427,1.02030033053016,152,1.02518731213852,1.02274090239427,152,20798,1.02547550950258,4598.95003681444,20798,357.606794464312,4601.53608437707,358.260740109976,5853,7119,14635,8320,15363,6912,20800,9088,0,6592,92
"13","A14",6304,7119,6195,30154,7134,364,65523,35188,2,32769,32769,49153,20546,156.831960089118,10108,40.1286537248203,159.029264651684,5.18759210122293,40.2416049196673,55.6914562520517,5.20804591857382,261.79946215854,57.0460510105319,71.5507611022061,261.836257684684,3.85260420687772,71.5407061620537,19.6819164012189,3.85964935754195,1.02274090239427,19.7595189411508,1.02044373222845,1.02504324383079,1.02044373222845,1.02044373222845,153,1.02475516794972,1.02274090239427,153,22460,1.02547550950258,4910.91151848548,22460,432.074943702217,4910.22139415065,432.682602853835,6303,7119,16466,7808,12880,6272,21486,8704,0,6144,101
"14","A15",6754,7119,8052,2751,7993,364,678,35072,2,32769,32769,49153,32585,683.465814358603,18998,61.181637111504,685.967769926942,5.77884199707786,61.2676814013747,76.7378744586351,5.78290417714596,494.276231190693,82.4167766298554,76.587037983588,495.458546462823,8.18166695224257,76.5439963298283,12.7774830201875,8.18741817444834,1.02044373222845,12.811647485314,1.01800864211329,1.02446717302885,1.02044373222845,1.01987024633632,149,1.02389142597673,1.02044373222845,149,25188,1.02073059609257,5682.20112216741,25188,399.093099544904,5675.81616158913,399.822910048233,6753,7119,29581,10560,26901,8000,26980,10112,0,8064,111
"15","A16",7204,7119,6391,29716,8775,364,65524,35196,2,32769,32769,49153,27561,178.805293182977,9331,30.3598628063236,182.897189219107,2.8797221437753,30.3812039728799,104.968049891876,2.88823365462011,624.938675093488,106.618368178191,109.242369935885,625.817572864941,5.3399730165743,109.534462449888,5.14909562203254,5.35575621924885,1.02274090239427,5.17012420530915,1.02044373222845,1.02576378788376,1.02274090239427,1.02044373222845,154,1.02504324383079,1.02274090239427,154,20407,1.02677340055656,4295.92450498232,20407,351.52763526217,4301.36163335049,352.715314300379,7203,7119,20601,8000,12199,6400,19225,8704,0,6336,120
"16","A17",7654,7119,7055,7839,10297,364,65533,35324,2,32769,32769,49153,25079,324.648629780067,12703,64.3838370390079,331.471945536857,5.43537474566488,64.3928860918191,176.980250180129,5.45757247491071,986.183017525869,180.167424166744,176.359527167483,987.014949158144,9.9551286091585,176.657202045024,9.3266689659107,9.967728298028,1.02274090239427,9.3424113252087,1.01800864211329,1.02561963856461,1.02044373222845,1.02015694898392,151,1.02475516794972,1.02518731213852,151,21085,1.0273507681793,4452.04525528588,21085,383.262293142176,4460.18658720144,384.341071768718,7653,7119,22021,8768,17280,7488,19775,8832,0,7040,137
"17","A18",8104,7119,8547,21747,11127,364,65533,35073,2,32769,32769,49153,26985,993.556074233082,21034,104.350288075959,1005.637376175,14.6477690671242,104.438316671001,299.025350295888,14.6704309325145,1821.02094675602,307.41986930393,367.387614999048,1820.25333715872,24.7175471400734,367.800904536964,10.9858210269461,24.755788166642,1.02274090239427,11.0353381239489,1.02044373222845,1.02561963856461,1.02044373222845,1.02101754059893,152,1.02475516794972,1.02518731213852,152,24733,1.02821742841001,5409.46477184633,24733,462.552606765161,5404.9052615155,463.007876271789,8103,7119,30849,10176,34290,8896,26461,10304,0,8512,147
"18","A19",8554,7119,6155,5599,11624,364,32520,4604,1,32769,32769,49153,18498,5.47370326287822,10533,19.9100461011411,6.02769636282402,1.66883004248173,19.924041671961,15.029374904548,1.67211676628889,88.7900412622529,15.1119771785794,17.8503998680767,88.7775637073356,2.22198295266992,17.8729921914272,5.0353117859371,2.2260462313859,1.02274090239427,5.05232420163108,1.02044373222845,1.02590795746288,1.02274090239427,1.02058715408165,149,1.02533140069483,1.02518731213852,149,18744,1.0273507681793,3993.17514624233,18744,288.661047717113,3986.44647676892,288.377211135682,8553,7119,15284,7808,13460,6528,17622,8768,0,6208,153
"19","A20",9004,7119,6365,49513,12473,364,65528,4412,1,32769,32769,49153,23728,12.5109428161143,13584,17.4314296619759,13.6020998014496,5.85486775251663,17.4412315745494,29.217106729908,5.88125777413893,181.871908853236,29.4148673708818,24.410307042957,182.127688854942,1.65458455053844,24.4515088724043,7.43806485735917,1.65877544429879,1.02274090239427,7.45795277323636,1.02044373222845,1.02590795746288,1.02044373222845,1.02073059609257,154,1.02446717302885,1.02518731213852,154,15436,1.02763957372718,3192.64323522266,15436,225.184794949236,3193.98958824841,225.184794949236,9003,7119,18382,8064,17018,6656,14456,8896,0,6336,162
"20","A21",9454,7119,5726,16376,13189,364,65524,4604,1,32769,32769,49153,14910,5.30183575363102,8745,22.6581584423799,6.15265410149037,4.15753055067957,22.6708994104149,23.1897149431186,4.16162261903009,76.2862539062481,23.3302784332109,26.2425689929194,76.5117309644556,2.860763352005,26.3460391005388,1.02044373222845,2.86760633572056,1.02274090239427,1.02159167162909,1.02044373222845,1.02533140069483,1.33502156562999,1.02144810861228,150,1.3391556398674,1.02518731213852,150,18926,1.02807293428378,3983.64621189777,18926,352.715314300379,3982.52665679676,353.65840536424,9453,7119,12139,7424,10662,5888,16881,8256,0,5696,171
"21","A22",9904,7119,5568,19628,14340,364,65529,4604,1,32769,32769,49153,16108,5.05374449478146,7684,18.6898770886888,5.64637891860435,1.01088023929555,18.7003866421095,15.8672070291514,1.01215965787461,86.9623074351577,15.9342469266211,30.3598628063236,87.1825740824543,2.93694293215227,30.4153810470072,1.57826945810142,2.94438190878533,1.02274090239427,1.58182237669779,1.01800864211329,1.02533140069483,1.02274090239427,1.02030033053016,152,1.02533140069483,1.02749516080615,152,19446,1.03067693807681,4130.1592446807,19446,325.882863259973,4126.67803081974,326.52468234146,9903,7119,12782,7040,9402,5824,17791,8128,0,5568,184
"22","A23",10354,7119,6337,26643,15053,364,65528,4476,1,32769,32769,49153,14885,20.2145492848716,11981,20.9021244746971,21.3594390921209,3.20433050816634,20.9491782565265,29.6764610339964,3.21289825486003,268.50666975545,29.931966735671,22.1979810628946,268.50666975545,3.78604729781279,22.2354487370298,6.2362264225093,3.79563696912432,1.02044373222845,6.2511435584639,1.02044373222845,1.02475516794972,1.02044373222845,1.02073059609257,156,1.02475516794972,1.02749516080615,156,18856,1.03140144227966,4237.75876171552,18856,329.52115468944,4238.35437242466,330.309373642921,10353,7119,12750,8320,17299,7744,18536,8704,0,6336,192
"23","A24",10804,7119,5309,55222,15722,364,65531,4604,1,32769,32769,49153,9711,5.37838460918233,7362,6.02684929809331,5.8310540936531,1.02044373222845,6.04381323199577,12.2052829394381,1.02288464711133,76.1363051395544,12.2878963412265,9.42152258957509,76.2433812921125,2.28403951571333,9.43609882133555,3.89999861795218,2.2875732003184,1.02274090239427,3.90987691632505,1.02044373222845,1.02533140069483,1.02274090239427,1.02073059609257,152,1.02504324383079,1.02044373222845,152,20158,1.02417925904543,4452.04525528588,20158,349.066132989936,4454.54869643853,349.704460564387,10804,7119,9098,6912,9144,5696,18537,7808,0,5248,200
"24","B2",904,6669,7319,42277,31014,364,65522,8980,0,32769,32769,49153,25480,793.368763893986,15197,65.1484081588263,793.92645465296,4.2246764815088,65.3226021307589,9.8024132560779,4.23180725620797,129.383066885305,16.4046066117632,22.8853788095226,129.528615253687,2.47001843887207,22.9594729363262,1.90237826318848,2.47836369776373,1.02274090239427,1.90612495504366,1.02044373222845,1.02533140069483,1.02274090239427,1.02058715408165,154,1.02518731213852,1.02749516080615,154,30920,1.03125650070789,6912.90588918988,30920,532.12441237463,6905.13801356654,531.974865309315,903,6669,23169,8960,21087,7488,30445,9856,0,7296,377
"25","B3",1354,6669,6903,24441,30336,364,65523,9012,0,32769,32769,49153,26452,402.755522331692,12692,27.3880451508274,403.151936286044,4.66338393085724,27.4265629971487,12.931035404363,4.67322508477736,98.8680918436021,16.2943159387657,26.1652331754997,98.8958853239951,5.3212441237463,26.1909864252369,4.59636544260171,5.33322303337164,1.02274090239427,4.61189482447819,1.02044373222845,1.02533140069483,1.02044373222845,1.02058715408165,153,1.02489919576881,1.02274090239427,153,34496,1.02619635741244,7869.28109086138,34496,557.776176517288,7868.17523050165,557.776176517288,1353,6669,22787,8576,16223,6976,33254,9280,0,6848,369
"26","B4",1804,6669,6680,44469,29706,364,65526,9012,0,32769,32769,49153,29362,539.503950212498,12914,41.956836398784,540.262694771651,2.73688065178312,41.9804292566399,24.5651728428857,2.74960316814146,169.649749477161,29.0369943555449,39.9710544703864,169.91221810078,3.58562964379714,40.0385210764483,11.2910511546578,3.58663762448477,1.02274090239427,11.3276072712491,1.02044373222845,1.02619635741244,1.02044373222845,1.02073059609257,153,1.02489919576881,1.02518731213852,153,28414,1.02749516080615,6443.81504369149,28414,545.603869083994,6445.62650827762,546.064133669082,1803,6669,21997,8960,15822,6656,27541,9216,0,6656,362
"27","B5",2254,6669,6635,18818,28897,364,65524,8980,0,32769,32769,49153,24220,615.178947660286,11853,44.090816815389,616.21729994469,4.37697752310751,44.1528250126489,21.7410379158356,4.38621427267573,149.22037429091,26.8733178616459,52.3299114681495,149.535274520697,4.36776022483311,52.4182384229685,8.90649915938211,4.37759270080709,1.02274090239427,8.93031337846178,1.02044373222845,1.02576378788376,1.02274090239427,1.02058715408165,153,1.02605214730483,1.02044373222845,153,31406,1.02475516794972,7224.79757657807,31406,574.887041745026,7228.86017130378,575.614646394396,2253,6669,19512,8320,15303,6720,30539,9152,0,6592,352
"28","B6",2704,6669,6592,15838,28327,364,2794,8964,0,32769,32769,49153,19280,490.677222693876,11014,36.615053072303,490.815160298557,3.24238258268642,36.6407912632517,6.63682626710447,3.25425193589621,92.7568926572863,10.7264630970805,27.0818434119185,92.8742902353455,1.54014296044894,27.1161194935644,6.25553773826305,1.54665015645183,1.02044373222845,6.26609637640468,1.02044373222845,1.02475516794972,1.02044373222845,1.02058715408165,151,1.02475516794972,1.0299529427993,151,32009,1.03198141230859,7166.14587592512,32009,519.927014032593,7165.13882628936,520.146269758002,2703,6669,17291,8256,14818,6784,33419,9152,0,6592,346
"29","B7",3154,6669,6026,64925,27398,364,65528,17916,0,32769,32769,49153,20069,9.51734088883321,7157,29.4479573729593,12.4775802317917,2.65094598595663,29.5516037430216,81.4724435818243,2.66214639109218,457.702722916595,81.5182565635831,61.6390528972625,459.120061095929,2.8323599025991,61.691050829672,6.36998168415006,2.83873596475875,1.02274090239427,6.38611619748453,1.02044373222845,1.02561963856461,1.02274090239427,1.02044373222845,150,1.02518731213852,1.02518731213852,150,18734,1.02922945608966,3964.09935749565,18734,249.58403226692,3960.20151114962,249.829686485641,3153,6669,16257,8576,10036,7488,17231,8576,0,6016,335
"30","B8",3604,6669,5416,23056,26736,364,65531,17756,0,32769,32769,49153,11163,6.14142345043519,5646,29.3694293215227,8.45045090226427,1.01088023929555,29.3818145512895,63.9240176139222,1.01159082760397,374.687697409993,63.9779431139258,54.7755094867831,375.425636531401,2.41272222193277,54.8525443625826,9.59253944578262,2.41747402491152,1.02044373222845,9.6073802612457,1.01800864211329,1.02475516794972,1.02274090239427,1.02030033053016,154,1.02504324383079,1.02518731213852,154,16899,1.02894020372477,3759.00793247064,16899,297.181972498955,3761.12167000287,297.14020988313,3603,6669,10045,7104,7988,5952,18286,7936,0,5376,327
"31","B9",4054,6669,6022,44060,26227,364,65529,17788,0,32769,32769,49153,13469,8.86778063716975,9097,22.5818628613962,10.7763255571519,1.73556513809159,22.6167997268042,52.6397086113235,1.73873891801521,287.446568794353,52.8695442162523,56.1472659268165,287.527374850431,5.30183575363102,56.3369663204832,9.40300358227897,5.31302423446045,1.02274090239427,9.42284677060244,1.02044373222845,1.02533140069483,1.02044373222845,1.02058715408165,150,1.02475516794972,1.02274090239427,150,17506,1.02648483843607,3690.95433328149,17506,269.754835434893,3693.54885327919,269.679024133897,4053,6669,12536,7680,12204,6656,17403,8576,0,6080,321
"32","B10",4504,6669,7460,23188,25634,364,65526,17756,0,32769,32769,49153,29646,7.60935167961136,14793,102.836194284467,18.9970656445633,9.21203265413455,102.778400694522,314.897306089334,9.23666380941442,1821.02094675602,315.162949509671,234.354364962674,1826.65998358926,14.1122794577438,234.815920693951,13.3127439199501,14.1162466564132,1.02274090239427,13.3352143216332,1.02044373222845,1.02504324383079,1.02044373222845,1.02044373222845,156,1.02489919576881,7.97168800453597,156,17028,7.99524969053014,3759.00793247064,17028,270.970718737601,3760.06465270586,270.856497248462,4503,6669,26775,9792,19852,7488,17789,9152,0,7424,315
"33","B11",4954,6669,6469,44571,25191,364,65526,17724,0,32769,32769,49153,20998,7.95266512453983,9470,25.7855828857457,9.75979999708597,2.20270604152239,25.7783361626893,49.5876509082295,2.21076946258929,356.402644611764,49.7901637615844,70.1863150335443,357.757598971512,3.43276861784579,70.3146628049286,1.1324423785611,3.442914752042,1.02274090239427,1.13626847341135,1.02044373222845,1.02504324383079,1.02274090239427,1.02058715408165,156,1.02504324383079,2.64164832038609,156,16491,2.64536346703052,3485.75904751426,16491,294.769416589158,3488.20932750671,295.349958426531,4953,6669,17722,8192,12734,6720,16589,8896,0,6464,309
"34","B12",5404,6669,6226,8067,24502,364,65522,16764,0,32769,32769,49153,14972,11.1758048242064,10806,37.4582396010068,12.743409660493,3.16583503722622,37.5109199112835,42.2645804792403,3.17028738666449,242.291611743586,42.3597243174368,61.786494325762,242.871176478438,2.67978891264343,61.9081814578797,6.40859306249361,2.68808724024402,1.02274090239427,6.43205292655861,1.01800864211329,1.02561963856461,1.02274090239427,1.02015694898392,155,1.02561963856461,1.02044373222845,155,19064,1.02389142597673,4051.96808134978,19064,336.872702264401,4049.69088912777,336.872702264401,5403,6669,14201,7936,13902,6656,18579,8768,0,6208,301
"35","B13",5854,6669,6495,2299,23684,364,65525,35156,2,32769,32769,49153,17402,187.952389565022,10172,31.0502734831058,190.961063298306,2.55582867443729,31.102682822738,70.4828564068923,2.56266245535323,471.14733431162,72.1262348625528,56.7581616158913,471.743641005093,3.3184483205129,56.7980592066084,10.9472904456112,3.32872434306055,1.02274090239427,10.9750188147697,1.01800864211329,1.02547550950258,1.02274090239427,1.02001358758692,153,1.02504324383079,1.0299529427993,153,21548,1.0331423309232,4774.79882284237,21548,357.606794464312,4779.49844029675,357.9084670737,5853,6669,15759,8128,13292,6592,21834,9024,0,6528,292
"36","B14",6304,6669,7289,31891,23142,364,28807,35324,2,32769,32769,49153,27101,76.4364979937167,13807,50.5019451028801,80.0874476511309,4.60606516719321,50.4948481268624,99.481356651683,4.61902998200473,534.598017329489,100.366068867788,97.6391575174086,534.44777508772,9.9551286091585,97.6666055237315,11.2910511546578,9.99438003415553,1.02274090239427,11.3164689851898,1.02044373222845,1.02561963856461,1.02274090239427,1.02087405826405,154,1.02533140069483,1.02044373222845,154,17837,1.02202248175626,3944.64841510397,17837,333.20006551323,3941.87751112966,334.466809428465,6303,6669,23363,8896,18485,7296,16832,8640,0,7296,286
"37","B15",6754,6669,6798,34000,22587,364,65529,35324,2,32769,32769,49153,17934,194.673411951463,12003,41.8038056806367,198.430040889422,6.02684929809331,41.856714584762,91.5395739388398,6.04126560120139,521.170686316011,93.397857546388,72.9314820593985,521.830304966185,7.68565972056518,73.0135257029217,13.8451092391927,7.70187879268302,1.02274090239427,13.8548415223769,1.01800864211329,1.02547550950258,1.02274090239427,1.02015694898392,153,1.02518731213852,1.02749516080615,153,19249,1.03024247986215,4032.6526906336,19249,288.661047717113,4036.6218473825,288.823365462011,6753,6669,17542,8512,16043,7232,17840,9344,0,6784,279
"38","B16",7204,6669,6380,6145,21884,364,65529,35188,2,32769,32769,49153,20486,390.548347627604,9491,64.2301975582622,393.800151523056,4.08168836767883,64.3205292655861,82.0815606888203,4.08628002790504,469.890938778496,85.5801506936062,85.7486989049549,469.890938778496,5.3399730165743,85.9658916057341,5.47370326287822,5.36328841783592,1.02274090239427,5.47601154990156,1.02044373222845,1.02518731213852,1.02274090239427,1.02073059609257,152,1.02504324383079,1.02274090239427,152,22171,1.02677340055656,4862.15291468333,22171,373.478516439654,4868.30668892031,373.478516439654,7203,6669,17950,8000,12334,6528,21117,8896,0,6336,271
"39","B17",7654,6669,7669,9606,21176,364,65522,35072,2,32769,32769,49153,38414,425.985220180833,20276,108.021026701905,434.510712695657,9.13596431451129,107.945147723426,234.947960645357,9.15910477948664,1259.56251254673,238.7424726331,230.694430290725,1260.80224267746,10.2980820478338,230.953948006081,16.3631603968904,10.3125650070789,1.02274090239427,16.3792659119211,1.02044373222845,1.02504324383079,1.02274090239427,1.02044373222845,154,1.02533140069483,1.02749516080615,154,6629,1.03183638923435,1733.12771159828,6629,116.865948518559,1737.02923908765,117.194894229337,7653,6669,33613,9280,27275,7808,6509,8896,0,7616,263
"40","B18",8104,6669,6788,19568,20485,364,1234,35156,2,32769,32769,49153,23045,424.729858511773,13912,78.4168115323497,432.621798501657,9.24965401719206,78.5602101848424,210.55436917392,9.26396434754226,1213.17468617423,213.894784610473,208.112583154715,1214.53943660399,11.6718224328377,208.522456277929,14.3422144167912,11.6783856456825,1.02274090239427,14.3926939269361,1.02044373222845,1.02533140069483,1.02044373222845,1.02044373222845,150,1.02461116037068,1.02044373222845,150,20956,1.02187885819824,4569.31474417144,20956,368.577075953938,4564.18030878557,368.836163579496,8103,6669,19937,8448,19012,7232,20959,9024,0,6848,255
"41","B19",8554,6669,5011,723,19732,364,65529,4604,1,32769,32769,49153,10863,4.24371863726822,7165,7.72355747690119,4.64441642573616,1.6305769867678,7.74638577072367,10.7566551596303,1.63562628820731,86.9623074351577,10.8096959018765,21.2845251095257,87.2438582142756,1.56391760019622,21.2994868568277,2.75579293261961,1.56831960089118,1.02274090239427,2.76277307479632,1.01800864211329,1.02518731213852,1.02274090239427,1.02030033053016,152,1.02561963856461,1.02274090239427,152,18868,1.02648483843607,4140.03864013444,18868,345.406159668612,4132.48168527311,346.475756402395,8553,6669,8947,6464,8385,5440,17025,7552,0,4992,246
"42","B20",9004,6669,5857,63293,19042,364,65532,4604,1,32769,32769,49153,19027,5.24477138590193,7504,9.21203265413455,6.35835433758669,1.21113043537685,9.24185770187681,30.3598628063236,1.21471013832058,149.51426051312,30.4667187602227,29.217106729908,149.703492941748,1.02044373222845,29.2458638000692,5.56914562520517,1.02130456577021,1.02274090239427,5.59188966632534,1.02044373222845,1.02533140069483,1.02274090239427,1.02044373222845,151,1.02504324383079,1.02518731213852,151,20277,1.02763957372718,4335.34761657035,20277,374.687697409993,4334.73837552031,375.161920154464,9003,6669,14971,7488,9679,6080,18586,8448,0,5888,238
