"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"1","A2",904,7119,6956,44353,18120,379,31367,8964,0,32769,32769,49153,27849,508.938187802069,12892,31.1245461473091,510.442441576754,4.00497765768808,31.1332957797431,12.5496846370057,4.01850896372318,120.231174563898,16.772947012552,27.920478154562,120.400264613202,3.27075818967823,27.9754669179004,2.52689904120778,3.28273141715126,1.02274090239427,2.53650568393137,1.01800864211329,1.02561963856461,1.02044373222845,1.02015694898392,153,1.02489919576881,1.02518731213852,153,35800,1.02836194284467,7967.20794310514,35800,566.306775627694,7982.89918269014,566.94383756463,903,7119,22787,8576,16853,6976,36423,9472,0,6912,2
"2","A3",1354,7119,9033,56462,19001,379,65531,8960,0,32769,32769,49153,60181,1991.84422634543,29360,115.348438235363,1991.56431493456,14.1122794577438,115.705630223201,18.0801549626851,14.1261695329744,194.673411951463,34.5989166086993,82.0815606888203,194.591351841381,4.54881159339509,82.3820357286964,13.1602062382103,4.5577703770805,1.02274090239427,13.1916856253181,1.02044373222845,1.02518731213852,1.02274090239427,1.02058715408165,152,1.02504324383079,1.02274090239427,152,26228,1.02561963856461,6092.42286065481,26228,489.437527400579,6098.41935556019,489.16246518188,1353,7119,50061,11584,45366,9024,29112,11200,0,9024,12
"3","A4",1804,7119,7352,55997,19642,379,65527,8964,0,32769,32769,49153,27335,513.825235177558,12626,28.22425963813,514.114165582631,3.17563847217006,28.2838213828841,11.40427998547,3.18636775450233,86.0505039254697,15.694220357088,22.045642167292,86.2805859718189,1.46848703708723,22.1045878588516,5.18759210122293,1.47117241868088,1.02274090239427,5.19927014032593,1.02044373222845,1.02576378788376,1.02274090239427,1.02044373222845,151,1.02533140069483,3.41400505761096,151,33727,3.42024815415236,7517.93614812697,33727,624.938675093488,7521.10649800156,626.3455047251,1803,7119,24126,9536,17205,7424,34811,9728,0,7296,19
"4","A5",2254,7119,7100,46951,20303,379,65523,8980,0,32769,32769,49153,33906,895.796729763458,14113,47.2938519490408,896.678421768288,6.80877287972115,47.3137959941406,5.98885433491646,6.83754035183594,115.640604054215,13.4405787175618,27.6899248668735,115.982399618636,1.02044373222845,27.7249705656123,8.90649915938211,1.02101754059893,1.02274090239427,8.9340793346154,1.02044373222845,1.02561963856461,1.02274090239427,1.02073059609257,155,1.02504324383079,1.02518731213852,155,37904,1.02807293428378,8298.62896717363,37904,639.509746799618,8307.96443846105,640.4091369537,2253,7119,28685,8768,18426,7168,37745,9600,0,7040,27
"5","A6",2704,7119,7703,58341,20891,379,65529,8960,0,32769,32769,49153,25154,991.045856248861,18586,67.7441163178436,991.324455876512,6.40859306249361,67.8489246362941,16.402301292642,6.406792005705,135.791796864143,24.6793651855936,65.9127947701703,135.791796864143,3.53807544816745,66.0147698133138,5.77884199707786,3.54653857136122,1.02274090239427,5.80162701494386,1.02044373222845,1.02561963856461,1.02274090239427,1.02073059609257,155,1.02533140069483,1.02518731213852,155,31219,1.02836194284467,7166.14587592512,31219,557.776176517288,7156.08174555654,557.776176517288,2703,7119,23957,9408,26629,7936,33403,10240,0,7680,34
"6","A7",3154,7119,8301,13781,21472,379,65523,17664,0,32769,32769,49153,39552,17.0127267164157,22335,150.441676351427,39.9991517294658,13.6557306304544,150.589749255496,634.674821481874,13.6749357008029,3026.61396251322,635.656739977796,654.236640747071,3028.31586568636,23.0370443190553,656.539321782512,18.7293183956678,23.1148777861726,1.02274090239427,18.7266863876687,1.02044373222845,1.02561963856461,1.02274090239427,1.02073059609257,150,1.02518731213852,1.02749516080615,150,16963,1.03009770115794,3749.51080436723,16963,289.270210042894,3754.25636531401,289.270210042894,3153,7119,40050,10560,32087,8384,18946,10560,0,8256,40
"7","A8",3604,7119,7202,13520,22097,379,65532,17756,0,32769,32769,49153,17629,3.52814468496536,12083,74.6109782783292,18.792597684768,10.7945147723426,74.7579229475529,421.104273147486,10.8355528372203,2021.17085592087,422.527025352286,312.472650831091,2024.5823630659,14.7988187374467,313.176073105591,16.7446838854892,14.8404733683292,1.02274090239427,16.7965360563055,1.02044373222845,1.02533140069483,1.02274090239427,1.02058715408165,151,1.02561963856461,1.02518731213852,151,18848,1.02937411276331,4100.66228493518,18848,336.872702264401,4097.20593336622,337.10950361272,3603,7119,17866,8896,17458,7488,19265,9216,0,7168,48
"8","A9",4054,7119,8255,12494,22694,379,65533,17664,0,32769,32769,49153,27235,16.5156438047494,18958,114.428107378943,31.3836969567308,10.2230978943337,114.460275040921,410.123862693783,10.2360367379999,2094.32907459065,411.278249298532,346.621866897246,2095.80126258734,22.7347117972999,347.06056817874,22.8853788095226,22.7794873086528,1.02274090239427,22.8982475464336,1.02044373222845,1.02518731213852,1.02274090239427,1.02044373222845,150,1.02504324383079,1.02044373222845,150,34029,1.02389142597673,7752.92052466279,34029,563.844914791156,7761.64210593096,563.765678361156,4053,7119,27792,9920,28320,8448,35607,10496,0,8192,54
"9","A10",4504,7119,6296,24685,23281,379,65533,17916,0,32769,32769,49153,21248,4.70155164375034,9340,63.4674821481874,11.510553066842,4.97761708443287,63.5656739977796,187.952389565022,4.99443457153313,1049.68049891876,188.481424182562,188.56090770673,1048.94315465885,10.1843794125966,188.719975324955,8.83047136818221,10.2044373222845,1.02274090239427,8.84289031729784,1.02044373222845,1.02547550950258,1.02274090239427,1.02044373222845,155,1.02504324383079,1.02274090239427,155,18297,1.02634058778857,3690.95433328149,18297,288.053168201406,3695.62578234626,288.053168201406,4503,7119,17328,7936,12105,6464,17202,8704,0,6272,61
"10","A11",4954,7119,7076,59078,23741,379,65525,17756,0,32769,32769,49153,22297,7.43806485735917,13961,29.7516284803117,10.0747635740647,3.72849189300095,29.7809116559365,72.4717013616869,3.74266669339058,436.960213035188,72.6348459084917,75.2216357836566,437.759270080709,3.43276861784579,75.2216357836566,6.17951783259068,3.43663028138022,1.02274090239427,6.19342884361054,1.02044373222845,1.02590795746288,1.02274090239427,1.02087405826405,153,1.02504324383079,1.02274090239427,153,17846,1.02677340055656,3827.24039839728,17846,270.362093572187,3834.23916696708,270.514121584562,4953,7119,19929,9152,18910,7232,18660,9536,0,7040,67
"11","A12",5404,7119,7205,1668,24146,379,65524,17916,0,32769,32769,49153,34129,23.8776027533561,14723,69.4211332948969,33.5549685372779,6.73264995513399,69.5969699387646,266.701458450328,6.73454261606263,1430.39684312659,267.640153033066,215.43337652881,1432.20722206702,16.402301292642,216.100495019413,21.8175586616661,16.4322957269627,1.02274090239427,21.8851196730448,1.01800864211329,1.02533140069483,1.02274090239427,1.02030033053016,156,1.02561963856461,1.02518731213852,156,20515,1.02749516080615,4589.26529568552,20515,358.815012684166,4590.55541520371,360.027313016803,5403,7119,28182,8896,19048,7296,19441,8960,0,7168,71
