"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"1","A2",904,7119,6964,13285,38947,356,65528,8980,0,32769,32769,49153,24365,800.649400523696,14906,44.7022712862329,801.775413366044,3.39486691574287,44.7588486276294,8.14381007425943,3.39964136975818,159.275302104359,14.8008986894728,31.2780203458614,159.297688011856,2.04086582403343,31.3176073105591,8.98318152776069,2.04689795169256,1.02274090239427,9.00593500953383,1.02044373222845,1.02590795746288,1.02274090239427,1.02044373222845,152,1.02547550950258,1.02518731213852,152,32084,1.02749516080615,7381.8303929529,32084,516.286328641009,7391.17319201559,516.72186131646,903,7119,20066,8576,19966,7168,31569,9472,0,6912,4
"2","A3",1354,7119,7220,50318,40144,356,65527,9012,0,32769,32769,49153,21260,495.528182426737,16219,30.0584310830093,496.504114206992,3.52814468496536,30.1176304972885,9.51734088883321,3.53062475952422,124.198460029216,13.649974370534,42.8748040727996,124.233374301346,2.25533182986192,42.9109727201013,1.01800864211329,2.25977365594939,1.02274090239427,1.01944034343461,1.02044373222845,1.02518731213852,1.02274090239427,1.02101754059893,151,1.02504324383079,1.02518731213852,151,37458,1.02908481974443,8201.23760763464,37458,646.831282848311,8217.38976346059,646.92219402583,1353,7119,19416,9216,22538,7488,34779,9600,0,7168,18
"3","A4",1804,7119,7174,44010,42540,356,790,8980,0,32769,32769,49153,30968,959.253944578262,13760,61.3366039526578,961.953982310523,3.91922939354044,61.5092497322002,22.1232350120994,3.92915640150473,203.227932250483,30.1260970688295,17.4314296619759,203.056636217383,4.46269460632762,17.4363299294889,6.8654644373939,4.47148378451433,1.02044373222845,6.88091961594219,1.01800864211329,1.02461116037068,1.02044373222845,1.01972692522929,148,1.02389142597673,1.02044373222845,148,33508,1.02159167162909,7615.77083330887,33508,599.306414108911,7629.69758260981,598.885433491646,1803,7119,23999,9344,18414,7168,32667,9728,0,7232,46
"4","A5",2254,7119,7091,11126,43562,356,65525,8980,0,32769,32769,49153,25654,761.577083330887,14317,44.090816815389,763.07699252898,5.53092604606463,44.2522195693034,13.1214236286602,5.54181908241255,133.953209899922,19.4837636001652,26.7001481962347,134.103899411385,3.17563847217006,26.7376986018703,3.49017079157071,3.17921087935846,1.02274090239427,3.49458811934232,1.02044373222845,1.02533140069483,1.02044373222845,1.02044373222845,149,1.02432320592138,1.02749516080615,149,33278,1.03096667866688,7362.14547051661,33278,562.657536804246,7362.14547051661,563.528035874885,2253,7119,21878,9408,19308,7296,33619,9344,0,7040,58
"5","A6",2704,7119,7218,15356,44681,356,65532,8960,0,32769,32769,49153,29559,594.357642696733,13359,32.5745494816255,596.030597049237,3.41400505761096,32.5699718203891,6.27490885410916,3.42409573289883,139.760917227919,11.237227664376,10.9088950026237,139.800206368027,2.65094598595663,10.9457520363956,3.14676107618616,2.66177228294536,1.02274090239427,3.15118660049339,1.02044373222845,1.02504324383079,1.02274090239427,1.02087405826405,158,1.02504324383079,1.02749516080615,158,34521,1.03024247986215,7889.21317653897,34521,555.35140008229,7884.77946567978,554.883307479284,2703,7119,23649,8896,18321,7296,35930,9728,0,7168,70
"6","A7",3154,7119,6653,26114,45318,356,65526,17756,0,32769,32769,49153,26533,7.17118324759179,12229,47.909310636812,14.9956175457088,7.7813015530479,47.9564655936698,216.039762615314,7.7999145291181,1074.00390239218,216.647855512953,241.068859525059,1075.06099561705,11.2910511546578,241.373967851168,18.7293183956678,11.3371630987573,1.02274090239427,18.7530231205175,1.02044373222845,1.02518731213852,1.02044373222845,1.02044373222845,153,1.02475516794972,1.02274090239427,153,17005,1.02677340055656,3651.74127254838,17005,283.156390245045,3654.30822811122,283.435088209774,3153,7119,21265,9088,15388,6656,17469,9088,0,6592,78
"7","A8",3604,7119,5908,20107,45910,356,65530,17788,0,32769,32769,49153,15324,8.12437645848498,8112,22.8853788095226,10.6348997025229,1.86898770886888,22.875732003184,68.9640958638929,1.87345835214925,402.755522331692,69.1193442705692,77.2030178846162,403.889169071764,8.48734727852242,77.3659396584536,4.62487604818198,8.49211982085645,1.02274090239427,4.62747667426752,1.01800864211329,1.02533140069483,1.02274090239427,1.01987024633632,150,1.02533140069483,1.02518731213852,150,18870,1.02836194284467,4159.28380133244,18870,309.413708271298,4167.47541865871,309.457195909118,3603,7119,13419,7616,10728,6208,18772,8448,0,5888,85
"8","A9",4054,7119,6181,35298,46478,356,65531,16884,0,32769,32769,49153,23586,7.41927259725734,11352,20.6742463771031,9.07581724600536,3.57606794464312,20.6975036927641,44.8533033680417,3.58361453218423,310.023091716795,45.1061583118185,47.7546991373565,309.935963514315,2.60331873457518,47.7815522064961,5.75938321764079,2.60991267517338,1.02274090239427,5.76424176113221,1.01800864211329,1.02533140069483,1.02274090239427,1.02030033053016,154,1.02504324383079,1.02044373222845,154,21655,1.02230978943337,4823.35924374618,21655,384.449116496226,4816.58532132205,384.665297079339,4053,7119,18106,8128,14138,6400,20090,8384,0,6144,91
"9","A10",4504,7119,5499,56287,47186,356,65528,17788,0,32769,32769,49153,14384,5.11160314773335,6973,30.741986930393,7.09001203950206,1.49241346993215,30.8155221690912,54.4684503425332,1.49787673102424,283.156390245045,54.5680552898634,59.0444660046885,283.594467331782,2.2933673897108,59.1690677288225,4.11972440332391,2.30143922987792,1.02274090239427,4.12841827081642,1.02044373222845,1.02576378788376,1.02274090239427,1.02044373222845,152,1.02504324383079,1.02274090239427,152,19268,1.02720639584377,4227.64617623415,19268,344.194716291186,4230.61795847716,344.533491505892,4503,7119,11842,7104,9038,5952,18452,8000,0,5440,99
"10","A11",4954,7119,6691,55998,47860,356,2701,17788,0,32769,32769,49153,16608,9.9551286091585,11084,20.2145492848716,11.7673510820249,2.26486074155735,20.2401337892639,49.2819618601409,2.26964028437342,281.925446774543,49.4554168944464,50.8080605371371,282.004700750534,3.74740359210183,50.8223435359087,1.57826945810142,3.75583955330104,1.02274090239427,1.57893502193171,1.01800864211329,1.02518731213852,1.02044373222845,1.02015694898392,150,1.02432320592138,1.02749516080615,150,17701,1.0299529427993,3700.30314382131,17701,249.58403226692,3704.4657680199,250.251370658451,4953,7119,15908,8320,15907,7104,17473,9088,0,6720,107
