"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"1","A2",904,7119,7267,6451,36002,369,1095,8964,0,32769,32769,49153,31964,800.649400523696,14585,37.8391955216287,803.806228639875,5.75938321764079,37.8657942114559,9.68873527477042,5.76424176113221,96.724093449297,16.3792659119211,29.8269863180951,96.8192945781191,5.6837984842944,29.8437584083877,8.67791770621941,5.69659355754958,1.02044373222845,8.69134349154035,1.01800864211329,1.02461116037068,1.02044373222845,1.02001358758692,147,1.02461116037068,1.02044373222845,147,34028,1.02130456577021,7673.78744586351,34028,523.593372368405,7677.02351898083,524.182384229685,903,7119,27227,8960,19402,7232,34808,9792,0,7232,27
"2","A3",1354,7119,7195,3476,36774,369,65526,8980,0,32769,32769,49153,35390,1044.82358812041,16446,54.1631125025476,1044.08965557988,10.1843794125966,54.3384719999473,11.099108220152,10.2073059609257,107.415485204786,19.8012175167283,31.1245461473091,107.521209384561,3.41400505761096,31.1464248404888,10.9088950026237,3.4197675109004,1.02274090239427,10.939600561137,1.02044373222845,1.02561963856461,1.02274090239427,1.02044373222845,154,1.02533140069483,1.02274090239427,154,39001,1.02691771203525,8513.62949345541,39001,693.236383027616,8514.82607145456,695.480817996177,1353,7119,27145,9472,21674,7168,37894,9728,0,7168,36
"3","A4",1804,7119,7198,7590,38056,369,1666,8980,0,32769,32769,49153,26718,549.219683770582,12746,32.5745494816255,550.610801163179,4.23418685475825,32.6111939409198,27.3880451508274,4.23835437242466,198.960603614592,32.0072987462055,39.8196699724077,199.156431493456,3.40442253844353,39.9261399026725,10.9858210269461,3.40921043124225,1.02044373222845,10.996633871249,1.01800864211329,1.02461116037068,1.02044373222845,1.02030033053016,150,1.02417925904543,1.02044373222845,150,31084,1.02130456577021,6853.89583865008,31084,466.207334377444,6868.35963680625,467.125519396868,1803,7119,23784,8832,16960,7296,31256,9728,0,7168,50
"4","A5",2254,7119,7246,62778,38879,369,65528,8960,0,32769,32769,49153,24081,468.70376000144,16057,39.3634154104813,470.287332884602,4.31043881046641,39.4908591341409,27.3111716655256,4.31286262453058,280.739306435882,31.229704226859,30.5138544486857,281.055121704266,6.6181978486217,30.5138544486857,7.55288362220231,6.63030036382064,1.02044373222845,7.56244291444689,1.02044373222845,1.02461116037068,1.02044373222845,1.02058715408165,156,1.02475516794972,1.02518731213852,156,34114,1.02908481974443,7830.66830158482,34114,678.584607020282,7837.27415521053,680.303392557416,2253,7119,23610,8960,21625,7552,36020,9792,0,7232,60
"5","A6",2704,7119,7377,26255,39458,369,65532,8980,0,32769,32769,49153,20080,820.239027941752,14594,45.9249127452709,822.201050528185,5.53092604606463,45.937823009221,4.83489678275167,5.53870459901661,76.1363051395544,11.6603456845733,30.741986930393,76.2755334931363,3.78604729781279,30.8025325927742,3.69043564802427,3.78551524925863,1.02274090239427,3.69822358609306,1.02044373222845,1.02518731213852,1.02044373222845,1.02044373222845,155,1.02461116037068,1.02518731213852,155,34318,1.02792846046314,7264.50546283629,34318,529.736696126233,7250.22630271223,529.662252882108,2703,7119,20709,9408,19906,7552,34998,9920,0,7360,67
"6","A7",3154,7119,6932,57084,40034,369,65526,16732,0,32769,32769,49153,23046,9.8024132560779,11950,30.6686271692124,11.4058828401088,4.59636544260171,30.7376667969103,43.4816147721806,4.60995078603354,301.472739120629,43.6591909572734,55.989670304413,301.76946503503,2.37437503011036,55.9975395695387,2.97516284803117,2.38105824700831,1.02274090239427,2.98731322633131,1.02044373222845,1.02547550950258,1.02274090239427,1.02058715408165,154,1.02504324383079,1.02518731213852,154,19468,1.02922945608966,4364.69210750243,19468,408.857779466089,4369.60213035188,410.008602392516,3153,7119,20645,9088,15791,6912,20349,9280,0,6912,73
"7","A8",3604,7119,6580,63777,40705,369,65531,17756,0,32769,32769,49153,21338,5.81713941934429,10241,32.4968166670241,8.286974378326,6.08386666615477,32.5150900365676,68.0494637261848,6.09156669998924,377.117816625712,68.1451667517793,59.0444660046885,377.966764754836,5.11160314773335,59.1690677288225,8.48734727852242,5.13825235177558,1.02274090239427,8.49211982085645,1.01800864211329,1.02547550950258,1.02274090239427,1.02030033053016,154,1.02504324383079,1.02274090239427,154,19327,1.02518731213852,4159.28380133244,19327,336.872702264401,4166.30420060492,337.441305174628,3603,7119,18499,8192,13187,6656,19215,8832,0,6528,81
"8","A9",4054,7119,5987,22702,41387,369,65532,17756,0,32769,32769,49153,16592,8.48734727852242,9416,32.1154393131973,12.7595383317701,3.37583605797892,32.1289825486003,118.087679860721,3.38153408632646,642.03122792225,118.104276908995,82.0815606888203,643.114903809904,6.12246441407555,82.3936144016412,8.27766249309329,6.1379719914324,1.02274090239427,8.29396516603849,1.02044373222845,1.02518731213852,1.02274090239427,1.02044373222845,152,1.02504324383079,1.02274090239427,152,19513,1.02634058778857,4276.64809423346,19513,335.644014022472,4278.45157732804,336.068821206148,4053,7119,13953,7680,11695,6144,19897,8512,0,5952,89
"9","A10",4504,7119,6981,24066,42185,369,65533,17756,0,32769,32769,49153,26716,13.1214236286602,15224,73.0853895976176,20.3570957948143,10.2605214730483,73.1984615100341,200.166595016536,10.2821742841001,1081.42544026899,200.476276880791,202.003496480326,1082.18561763166,5.98885433491646,202.173904097944,16.2874474437502,5.99306414108911,1.02274090239427,16.305769867678,1.01800864211329,1.02533140069483,1.02044373222845,1.02030033053016,154,1.02489919576881,1.02518731213852,154,19573,1.02922945608966,4276.64809423346,19573,374.687697409993,4274.24463261162,375.47840204784,4503,7119,22835,8704,19875,7168,20050,9536,0,6976,98
"10","A11",4954,7119,6497,36418,42726,369,65533,17756,0,32769,32769,49153,18613,9.30702831449964,11695,27.7678644389405,11.3898644260465,3.35691188290865,27.7991016592341,56.6068062000175,3.36163295793639,232.517196592443,56.7581616158913,45.0111710945031,232.811481523245,3.881407652874,45.1251797959772,2.10761608269258,3.88031683067099,1.02274090239427,2.10998702727905,1.01800864211329,1.02533140069483,1.02274090239427,1.02030033053016,152,1.02533140069483,1.02274090239427,152,19504,1.02533140069483,4237.75876171552,19504,336.872702264401,4239.54584499131,338.248469232657,4953,7119,15084,8128,15867,7232,19922,9024,0,6464,104
"11","A12",5404,7119,7059,51280,43490,369,793,17716,0,32769,32769,49153,28625,8.58210354325341,12655,71.5507611022061,15.9633854428794,7.81967091637599,71.671530671002,204.431057405065,7.82846758792326,995.932673482967,204.718564016401,222.135849150628,995.932673482967,7.32396219274035,222.542062828742,13.1972486226678,7.33632421017063,1.02274090239427,13.2195240813897,1.01800864211329,1.02504324383079,1.02044373222845,1.02001358758692,150,1.02461116037068,1.02044373222845,150,13433,1.02144810861228,2919.24803194236,13433,229.465697909553,2924.58638000692,230.079243849826,5403,7119,25133,8704,17057,7296,12807,8768,0,7104,113
"12","A13",5854,7119,7281,5682,44315,369,65523,33540,2,32769,32769,49153,26395,671.28091008403,18977,39.9710544703864,674.401390457926,5.93106009201819,40.117376056929,37.0759080890818,5.93522927229699,234.354364962674,42.6764207560734,62.5553773826305,234.881931391296,3.17563847217006,62.6873881941959,5.39731461626162,3.18726349597017,1.02274090239427,5.41783386627505,1.02044373222845,1.02547550950258,1.02044373222845,1.02058715408165,153,1.02489919576881,1.02274090239427,153,33755,1.02619635741244,7791.14994199568,33755,530.929211985411,7791.14994199568,530.630831581693,5853,7119,23554,8960,25377,7424,34407,9792,0,7232,123
