"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"11","A12",5404,7119,6130,42836,29467,344,65533,17788,0,32769,32769,49153,14779,5.22564193762622,8306,38.6019182553509,9.51199217576067,3.5093529628834,38.6344823497354,117.789331508384,3.52071490911092,639.509746799618,117.938411343253,149.829780931935,639.240176139222,7.47579229475529,150.019412698359,5.0353117859371,7.48209877942984,1.02274090239427,5.04026781446007,1.01800864211329,1.02533140069483,1.02274090239427,1.01972692522929,155,1.02504324383079,1.02274090239427,155,18621,1.0270620437967,4130.1592446807,18621,266.701458450328,4130.73973243729,266.813927739597,5403,7119,13585,7744,11301,6528,18446,8640,0,6080,83
"12","A13",5854,7119,7294,2186,30001,344,226,33556,2,32769,32769,49153,27694,401.568617667434,17781,36.7697538586042,403.832411025299,4.58668614426422,36.7697538586042,35.4703703209772,4.59442795021167,341.736530761382,38.8795902872714,39.9710544703864,342.072886495801,2.95599111949396,40.0666657605139,4.92058344995351,2.96764610339964,1.02044373222845,4.93929028644537,1.01800864211329,1.02403533239816,1.02044373222845,1.0192970827413,150,1.02389142597673,1.02044373222845,150,27246,1.02087405826405,6288.150814193,27246,523.593372368405,6279.31973948883,524.035069174354,5853,7119,23740,8896,23594,7424,28381,9856,0,7232,89
"13","A14",6304,7119,7019,9078,30772,344,65532,33660,2,32769,32769,49153,24772,397.916987896377,12691,30.9718250120696,400.16019564357,2.62241349954964,31.0197421608243,39.5186188446379,2.62720903452187,244.721358588017,43.0075716830874,77.3550675184356,244.790153870244,8.58210354325341,77.5074166106411,2.53650568393137,8.60021438361736,1.02274090239427,2.54293039389281,1.01800864211329,1.02518731213852,1.02044373222845,1.02015694898392,152,1.02475516794972,1.02518731213852,152,20310,1.02792846046314,4315.89430883666,20310,310.023091716795,4313.46879097626,310.023091716795,6303,7119,21534,8704,16723,7040,19458,9408,0,6976,98
"14","A15",6754,7119,7446,16600,31335,344,65523,35164,2,32769,32769,49153,28179,444.266987493894,14626,73.8390554940091,452.903690307435,7.74312045954062,73.818303929529,221.512352408139,7.76818972992323,1371.92099262059,225.406434107674,217.257660025934,1373.07832797363,11.253031414,217.440935864716,7.7999145291181,11.2672737909919,1.02274090239427,7.81417801689805,1.01800864211329,1.02561963856461,1.02044373222845,1.02015694898392,153,1.02489919576881,1.02518731213852,153,19259,1.02807293428378,4276.64809423346,19259,351.52763526217,4281.45907272738,352.665747652568,6753,7119,23680,9088,20358,7488,19275,9664,0,7488,104
"15","A16",7204,7119,8469,21080,32048,344,1415,35072,2,32769,32769,49153,40923,1244.95544385698,25677,125.708670811724,1254.26317571038,8.88774332641304,125.885464271678,221.512352408139,8.91150739610099,1498.71900598665,232.223283651973,223.953931778898,1502.09284471853,17.7752981715573,224.458085290113,19.7595189411508,17.8002968963483,1.02044373222845,19.812351990877,1.02044373222845,1.02475516794972,1.02044373222845,1.02073059609257,148,1.02417925904543,1.02044373222845,148,27917,1.02087405826405,6366.40177620058,27917,544.378392594806,6371.77239293933,544.684503425332,7203,7119,35040,10944,36724,8448,30050,10560,0,8448,113
"16","A17",7654,7119,6566,19823,33022,344,43692,33556,2,32769,32769,49153,16915,333.20006551323,10707,20.8258873845417,335.26685845339,2.81331751485878,20.8463853589039,36.1599265017698,2.8244099603472,172.099182988591,38.9780683204955,44.2460008595018,172.486603770588,5.3399730165743,44.3892525323502,3.69978314478728,5.3444777508772,1.02274090239427,3.70811190529782,1.02044373222845,1.02518731213852,1.02274090239427,1.02044373222845,153,1.02533140069483,1.02044373222845,153,25138,1.02417925904543,5721.46603615693,25138,527.285584685802,5713.43081316759,527.433813515612,7653,7119,15474,8256,14091,6784,25753,9088,0,6528,124
"17","A18",8104,7119,6976,49328,34029,344,65523,35196,2,32769,32769,49153,20312,341.736530761382,12491,61.9429932084933,346.135071384365,8.25790946460484,61.9865354255149,120.841012498685,8.26487573352042,703.047815721443,123.84985652579,115.040841753334,703.640898046434,5.81713941934429,114.976189193197,14.4941865825005,5.83515297570027,1.02274090239427,14.5227325619552,1.01800864211329,1.02518731213852,1.02044373222845,1.02030033053016,156,1.02475516794972,1.02518731213852,156,19114,1.0273507681793,4130.1592446807,19114,330.7739122992,4129.57883849933,330.959910638567,8103,7119,19964,8640,16614,7232,18871,9216,0,6976,135
"18","A19",8554,7119,5622,31350,34668,344,65525,4604,1,32769,32769,49153,16688,3.14676107618616,8947,16.2098065529956,3.83262293142176,3.18502461428572,16.2348850787712,18.8799559447288,3.19219457700905,124.495544385698,18.9171395998058,25.2512403013984,124.863512239284,1.56391760019622,25.2760939494929,1.93582116738655,1.56920148676705,1.02274090239427,1.93908861393848,1.02044373222845,1.02590795746288,1.02274090239427,1.02044373222845,154,1.02504324383079,1.02518731213852,154,20625,1.02937411276331,4578.95738358813,20625,389.342695488059,4574.45495549624,389.452146255961,8553,7119,12783,7232,10771,5824,18932,8064,0,5632,143
"19","A20",9004,7119,5834,2036,35890,344,65523,4604,1,32769,32769,49153,16564,5.41631125025476,8025,20.5208253524922,6.06934870390676,1.81183095711252,20.5930513826895,17.3166689910777,1.81616488068791,114.122965117691,17.4240818427611,15.9813433160464,114.203186732064,1.87372166394221,15.9993213907683,5.01624128211926,1.88031649992744,1.02274090239427,5.02541434369086,1.01800864211329,1.02533140069483,1.02044373222845,1.02030033053016,154,1.02461116037068,1.02518731213852,154,18793,1.02778400694522,4032.6526906336,18793,313.660594262338,4032.08598692793,313.969316128586,9003,7119,13376,7296,10311,6080,17751,8384,0,5824,157
"20","A21",9454,7119,5904,45139,36795,344,65530,4604,1,32769,32769,49153,13752,7.05621454900461,8397,23.0370443190553,7.99637341101676,2.05988404351448,23.0402821414692,25.7855828857457,2.06568205422166,145.247737104788,25.8617965818644,32.5745494816255,145.492898809689,1.02044373222845,32.5608184277053,3.81435314056904,1.02058715408165,1.02274090239427,3.82132834256719,1.02044373222845,1.02561963856461,1.02274090239427,1.02044373222845,152,1.02518731213852,1.02749516080615,152,18511,1.03024247986215,4022.46419944456,18511,297.181972498955,4028.68743670391,296.973218100074,9453,7119,12390,7552,11276,6528,17546,8448,0,5888,167
"21","A22",9904,7119,5713,48766,37835,344,610,4604,1,32769,32769,49153,17044,3.22330039382762,10656,3.83370034606902,3.87759111618487,1.3016731694982,3.8396315428807,17.6980250180129,1.30460342883165,107.71783044373,17.7578199565129,20.6742463771031,107.854163303161,3.43276861784579,20.7207871715422,3.22330039382762,3.43952937960915,1.02274090239427,3.23055652100673,1.01800864211329,1.02518731213852,1.02044373222845,1.02001358758692,149,1.02432320592138,1.02044373222845,149,18660,1.02144810861228,4256.85988407711,18660,371.019702335257,4261.6486019942,371.593714562847,9903,7119,13348,7104,12690,6016,17292,8256,0,5696,179
"22","A23",10354,7119,5758,12967,38332,344,65531,4604,1,32769,32769,49153,17535,4.85395998081644,8364,10.9858210269461,5.5231584173071,1.01088023929555,11.0090044399501,18.4238699498369,1.01187520276797,82.0815606888203,18.4835194128253,28.9880657885865,82.1969980967484,1.02518731213852,29.0860055083744,1.12767787219324,1.02922945608966,1.02044373222845,1.12958126452992,1.02044373222845,1.02475516794972,1.02274090239427,1.02073059609257,160,1.02576378788376,1.02518731213852,160,19527,1.02937411276331,4188.61373500476,19527,346.621866897246,4192.14719704943,347.353344123825,10353,7119,13537,7424,10354,5952,18368,8256,0,5696,185
"23","A24",10804,7119,7018,2476,39804,344,65524,4604,1,32769,32769,49153,21372,10.9858210269461,15720,26.9300287096786,11.8270375743826,5.75938321764079,26.9830668047719,22.5058241863605,5.76829367810825,134.556985809995,22.6326979834274,35.5502193845742,134.67049639662,1.6450781096721,35.5852098496651,1.02044373222845,1.64924492458819,1.02274090239427,1.02245347355813,1.02044373222845,1.02547550950258,1.02274090239427,1.02058715408165,155,1.02504324383079,1.02274090239427,155,18934,1.02662910935778,4110.47112327169,18934,319.758263936701,4113.36053846524,320.162965352145,10804,7119,17353,8704,21064,7168,17736,9536,0,6976,202
"24","B2",904,6669,7071,53566,56530,344,20228,8980,0,32769,32769,49153,21568,537.007645323306,11768,30.819853245031,538.14089426276,3.97637472551236,30.8805522633942,4.88269580117137,3.98476608172451,46.6862996450459,9.36344247851513,16.8603923157981,46.6797388769753,1.88826094945369,16.9221129630531,2.46031781280388,1.8922457525324,1.02274090239427,2.47140736136793,1.01800864211329,1.02547550950258,1.02274090239427,1.02015694898392,154,1.02533140069483,1.02518731213852,154,35859,1.02951878976824,8123.23474988807,35859,547.986085828929,8130.0874089024,548.294225310825,903,6669,20317,8768,16058,7360,35669,9280,0,7040,395
"25","B3",1354,6669,7486,29304,55482,344,65533,8964,0,32769,32769,49153,21576,944.671387955303,21460,58.5898337414077,945.4683008972,8.33486245818386,58.7052251213047,11.2910511546578,8.34423869002537,143.100004836309,19.1740936292891,37.6112167000287,143.019583122357,2.67978891264343,37.6376551343886,4.78689290083136,2.6846893684453,1.02274090239427,4.7949726330746,1.02044373222845,1.02533140069483,1.02274090239427,1.02044373222845,151,1.02634058778857,1.02518731213852,151,38130,1.02836194284467,8416.08015922861,38130,627.314536763414,8425.54775622443,628.8150814193,1353,6669,20270,9088,28580,7744,38911,10048,0,7424,383
"26","B4",1804,6669,7144,2072,54915,344,65529,8980,0,32769,32769,49153,33776,810.385023311576,15482,44.2460008595018,810.498921724758,3.99542055894989,44.3830145654754,4.36776022483311,4.0016019564357,125.708670811724,11.1115940664906,37.9137189791402,125.885464271678,1.83102937839181,38.0044090956047,7.87702646655995,1.83618322575254,1.02274090239427,7.88699600955553,1.02044373222845,1.02504324383079,1.02274090239427,1.02101754059893,152,1.02504324383079,10.2605214730483,152,37406,10.2763957372718,8240.51947019513,37406,632.271083814633,8250.9490673931,632.537715575237,1803,6669,27889,8832,19920,7296,36868,9664,0,7104,377
"27","B5",2254,6669,7166,13531,54120,344,65533,8980,0,32769,32769,49153,25397,467.453880680176,15643,36.0837787887903,467.651008232578,3.70967563394386,36.1802596841367,13.4651571317967,3.71802666391447,91.2313377247436,17.3702923908765,22.7347117972999,91.5009875317952,3.20433050816634,22.7474958122511,7.11396651088717,3.21154393131973,1.02274090239427,7.13599586714297,1.01800864211329,1.02518731213852,1.02274090239427,1.02015694898392,154,1.02504324383079,1.02749516080615,154,31385,1.02966348710731,6991.06688332855,31385,535.801476743595,7003.85125380939,535.575621924885,2253,6669,23093,8832,21048,7424,31646,9664,0,7104,367
"28","B6",2704,6669,7322,55355,53318,344,65522,8980,0,32769,32769,49153,29457,712.797731036913,12574,38.218654245985,714.301950352554,4.58668614426422,38.2293981513,6.69396741174183,4.60218282344941,66.5176674722602,12.6381809829136,13.1972486226678,66.6955225730699,1.39702004220035,13.2325354580815,2.67001481962347,1.39878817785859,1.02274090239427,2.68016555300083,1.02044373222845,1.02533140069483,1.02274090239427,1.02058715408165,152,1.02504324383079,1.02518731213852,152,31210,1.02821742841001,7029.49017279575,31210,451.56900096693,7040.36564190835,452.267632674423,2703,6669,26786,8960,17048,7360,31002,9856,0,7296,358
"29","B7",3154,6669,6828,24326,51950,344,65530,17788,0,32769,32769,49153,21146,9.8798642311022,11793,43.1771434224891,12.6666314024588,4.50111710945031,43.3047608474143,76.8998146388234,4.50491419542459,447.903114194583,77.1054295499377,76.1363051395544,448.722182220529,5.16867120506289,76.2112426441114,8.6389786825108,5.17521292356893,1.02274090239427,8.64383648909418,1.01800864211329,1.02533140069483,1.02274090239427,1.02015694898392,154,1.02504324383079,1.02044373222845,154,18737,1.02432320592138,4110.47112327169,18737,356.402644611764,4107.58373773737,357.104571726666,3153,6669,19658,8512,15694,7104,18822,9088,0,6784,342
"30","B8",3604,6669,6933,17382,51460,344,65531,17788,0,32769,32769,49153,23659,12.1676043125048,12656,54.9219683770582,18.9171395998058,4.25327187723411,54.9992092288957,185.511818230672,4.25506550246541,1039.84300203758,186.321800316235,164.161380684179,1040.28150883867,15.1056070713398,164.600315782479,15.5996636464176,15.1417398829302,1.02044373222845,15.6128233271358,1.02044373222845,1.02475516794972,1.02044373222845,1.02073059609257,153,1.02489919576881,13.8451092391927,153,18616,13.882128325896,3895.6162779231,18616,314.897306089334,3903.28860790176,315.074376812949,3603,6669,20652,8640,16697,7232,18260,8704,0,6912,337
"31","B9",4054,6669,7093,61614,50959,344,65524,17756,0,32769,32769,49153,24990,16.5551494428263,14910,50.1976739952536,22.7315169163094,6.8654644373939,50.2965372024014,170.870077190942,6.87801912215883,908.092069241813,171.44738261043,130.295434723453,909.496997196425,9.68873527477042,130.515358637961,6.88478884375702,9.69009701214439,1.02274090239427,6.89834828289944,1.02044373222845,1.02533140069483,1.02044373222845,1.02087405826405,150,1.02461116037068,1.02518731213852,150,18319,1.02908481974443,4071.37598792267,18319,328.319280018348,4068.5160646244,329.150879238578,4053,6669,21462,8768,19916,7232,18795,9280,0,7040,331
"32","B10",4504,6669,6214,63890,50424,344,598,17788,0,32769,32769,49153,22359,6.77060443558566,8693,73.0853895976176,13.6922433561739,5.07295757650177,73.260210814658,191.014745659011,5.08294865409204,1174.09205288192,191.364049036673,164.161380684179,1173.2673161771,10.451173055713,164.484692887565,17.2777741592737,10.4599895343025,1.02274090239427,17.2972106427233,1.01800864211329,1.02504324383079,1.02044373222845,1.01915384218024,148,1.02403533239816,1.02044373222845,148,20230,1.02044373222845,4413.42134023388,20230,323.419070778186,4414.04164005791,324.694258663512,4503,6669,17408,7872,11028,6208,19362,8704,0,6208,325
"33","B11",4954,6669,6116,38849,49847,344,65531,17788,0,32769,32769,49153,18971,10.1073818154312,10506,20.7499283567394,12.5162187409435,2.50814723604308,20.7732708101925,65.755506729744,2.51909831370771,339.295901213157,65.9220587157231,56.1472659268165,340.346576707977,3.34701919578109,56.3448843975489,7.55288362220231,3.35361107595688,1.02274090239427,7.55182222478837,1.01800864211329,1.02547550950258,1.02274090239427,1.02030033053016,152,1.02504324383079,1.0299529427993,152,19964,1.03227151960827,4364.69210750243,19964,368.577075953938,4368.37410705509,368.473491869522,4953,6669,15339,7744,13544,6400,19287,8640,0,6080,318
"34","B12",5404,6669,5903,38313,49316,344,65527,17788,0,32769,32769,49153,18433,6.17951783259068,9700,61.786494325762,12.7828713463043,4.38683074858677,61.8907829197921,182.46074071784,4.39176567611012,1022.74090239427,182.897189219107,117.475225963941,1023.60367379999,9.09752672070773,117.574326592071,7.01863150335443,9.1000841881962,1.02274090239427,7.02652705250305,1.01800864211329,1.02590795746288,1.02044373222845,1.02015694898392,156,1.02475516794972,1.02274090239427,156,20103,1.02648483843607,4325.61002694239,20103,333.20006551323,4323.1790488816,333.856295662491,5403,6669,14674,7616,12016,6208,19806,8448,0,5888,312
"35","B13",5854,6669,7086,62893,48669,344,65529,35188,2,32769,32769,49153,22224,167.823786520334,14295,66.8268779275948,170.822056243209,2.7940104579702,66.8644555232198,72.7778986287807,2.7991197875501,446.708703378763,74.2553140262352,89.7056555376501,447.21122449288,2.27442991347387,89.932870805639,17.0870077190942,2.27987037986169,1.02274090239427,17.1399199418062,1.02044373222845,1.02547550950258,1.02274090239427,1.02073059609257,158,1.02533140069483,1.02274090239427,158,22107,1.02518731213852,4745.36400025579,22107,417.392300576375,4743.3637009425,417.333644951504,5853,6669,21168,8704,18445,7296,21032,8832,0,7040,305
"36","B14",6304,6669,6507,52850,47220,344,65533,35196,2,32769,32769,49153,17052,178.805293182977,12004,53.0929211985411,182.204492978327,4.77748375239347,53.1900107538036,88.4910633995593,4.78756569152936,518.686309530728,90.1226564285255,93.6739108729587,518.905042045074,7.28495306064574,93.8188357109359,9.72693635492562,7.28392931518295,1.02274090239427,9.75294426097098,1.02044373222845,1.02518731213852,1.02274090239427,1.02073059609257,154,1.02518731213852,1.02518731213852,154,20053,1.02749516080615,4413.42134023388,20053,368.577075953938,4413.42134023388,368.939849617019,6303,6669,14968,8192,15207,6720,19324,9024,0,6464,288
"37","B15",6754,6669,7178,28323,46613,344,65531,35092,2,32769,32769,49153,31855,178.203211872571,14525,62.5553773826305,184.783248455012,6.02684929809331,62.7050106713994,183.077206609305,6.04636193713833,1015.4366447517,185.147174970236,170.270784394277,1017.43652473349,11.7855565933897,170.750050124863,12.6257540270979,11.8054492760933,1.02274090239427,12.6506201700171,1.02044373222845,1.02504324383079,1.02274090239427,1.02073059609257,151,1.02518731213852,1.02274090239427,151,23188,1.0270620437967,5136.08643939242,23188,380.792579375909,5147.64853161271,381.113811222827,6753,6669,26423,8832,19381,7296,23480,9536,0,7168,281
"38","B16",7204,6669,6833,8721,46076,344,65526,35188,2,32769,32769,49153,22593,209.315206880402,11004,49.5876509082295,214.045139842742,5.62657536804246,49.5946203790235,121.744463097484,5.64241264020901,642.03122792225,123.72807660375,108.325076374696,643.02452766618,4.85395998081644,108.584191387862,4.12899851388172,4.86830668892031,1.02274090239427,4.13364339525003,1.01800864211329,1.02576378788376,1.02274090239427,1.02030033053016,156,1.02504324383079,1.02749516080615,156,22159,1.03067693807681,4969.92800639211,22159,396.688588209801,4975.51888416092,397.134839625538,7203,6669,19956,8768,14768,6976,21748,8576,0,6784,275
"39","B17",7654,6669,6494,13467,45578,344,546,33588,2,32769,32769,49153,24696,253.258746567076,11352,35.5502193845742,254.436031569983,3.80471618287743,35.6002163040113,35.6252411254484,3.81488924224606,194.673411951463,37.8338780261818,33.4890126685471,195.166499830948,3.8618196870158,33.526685845339,4.271842521727,3.8661640078606,1.02274090239427,4.27785033180818,1.02044373222845,1.02504324383079,1.02044373222845,1.02044373222845,147,1.02432320592138,1.02044373222845,147,24144,1.02087405826405,5370.07645323306,24144,457.702722916595,5369.32180301664,458.475273196031,7653,6669,20318,8192,14781,6784,23665,9024,0,6464,269
"40","B18",8104,6669,7993,53083,44988,344,65523,35164,2,32769,32769,49153,26106,159.880827254773,15124,107.415485204786,169.43530401915,11.0229379646841,107.551435401562,261.21143647922,11.0477522326662,1664.84770478688,262.905580523825,277.678644389405,1667.18910402469,21.1325143169232,277.834786590509,29.0655741492826,21.2068932754194,1.02274090239427,29.0982712169544,1.02044373222845,1.02590795746288,1.02044373222845,1.02073059609257,154,1.02475516794972,1.02518731213852,154,19007,1.02836194284467,4295.92450498232,19007,290.492393958858,4295.32080401351,290.533222234013,8103,6669,26902,9664,22059,8256,19648,9728,0,7936,262
"41","B19",8554,6669,5915,8192,44371,344,65528,4476,1,32769,32769,49153,16127,7.09499589363824,10913,18.2717348837622,8.02903009804058,1.01088023929555,18.302575499698,25.3258746567076,1.01258649047616,143.724808374256,25.4471792176878,41.0412155223901,143.906713394215,1.54491222073554,41.1451687316679,3.07074428566392,1.54947847277812,1.02274090239427,3.07765698642056,1.01800864211329,1.02547550950258,1.02044373222845,1.02015694898392,155,1.02461116037068,1.02518731213852,155,18349,1.02894020372477,3807.92579375909,18349,318.54722647717,3809.53161440253,318.412950202823,8553,6669,13566,7616,13765,6400,17598,8448,0,5888,255
"42","B20",9004,6669,5155,46545,43702,344,65523,4476,1,32769,32769,49153,10162,6.27490885410916,7915,8.06748713000264,6.95676329329695,1.53538842322775,8.08337586722523,18.5746610897154,1.54014296044894,82.3820357286964,18.6478979051532,39.2088215144787,82.706854465195,2.85113045961644,39.3191836330031,2.57457511036355,2.85674569790938,1.02274090239427,2.58073352802587,1.02044373222845,1.02605214730483,1.02274090239427,1.02087405826405,154,1.02547550950258,1.02518731213852,154,18543,1.02807293428378,3915.37566723513,18543,341.736530761382,3917.02680000761,342.553969055735,9003,6669,9246,6784,9806,5760,17914,7744,0,5120,247
