"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"11","A12",5404,7119,7130,20632,12929,278,65532,17756,0,32769,32769,49153,17263,13.0075881390068,15763,46.5356350102139,15.0103770504695,3.5093529628834,46.614181883612,54.1631125025476,3.51774738151308,349.066132989936,54.2697855530084,69.5676329329695,349.704460564387,4.33900486147827,69.7536430388342,7.28495306064574,4.3469394795549,1.43987633952699,7.30443158582908,1.01800864211329,1.44535039184741,1.02274090239427,1.02015694898392,65535,1.02504324383079,7830.66830158482,65535,18744,7837.27415521053,4218.15049395044,18744,440.59845381008,4224.6764815088,440.846207873171,5403,7119,17500,8832,21322,7424,19310,9664,65535,9664,111
"12","A13",5854,7119,8461,27357,13895,278,65524,35072,0,32769,32769,49153,26191,59.6533400989963,16621,120.231174563898,64.4653243152416,17.5469508724208,120.45103798455,131.509618990625,17.5642215386103,744.5385806519,132.195240813897,163.562628820731,745.795277323636,10.6423754005294,163.884761795583,18.1565446973566,10.6708310097179,6.82793771484073,18.1846350618345,3.77648185479196,6.84523218405107,4.95876509082295,3.77701263371593,65535,4.96225080590644,8806.92339502308,65535,24227,8806.92339502308,5682.20112216741,24227,532.12441237463,5687.79385446124,532.648158247301,5853,7119,28377,10880,25655,8704,26292,9792,65535,11008,122
"13","A14",6304,7119,7147,18696,15128,278,65532,35092,0,32769,32769,49153,19763,221.512352408139,14118,46.8374520744935,224.237378630496,2.55582867443729,46.9165083808612,63.6192972036002,2.56014262333418,400.328945124955,65.5340917987122,69.4211332948969,401.004654975339,7.30443158582908,69.5285361608731,4.20512874594192,7.32087494452422,1.19910557424283,4.21577990778016,5.18759210122293,1.20045449774612,1.14428107378943,5.19123866799975,65535,1.14653471002055,9060.52410903717,65535,23804,9060.52410903717,5604.47783920184,23804,483.353799407717,5621.83286030836,484.578085239058,6303,7119,18858,9152,19877,7360,24111,9664,65535,9728,136
"14","A15",6754,7119,6180,53885,15942,278,65532,35124,0,32769,32769,49153,25600,165.994146416068,11136,40.1286537248203,169.959983277737,4.40536537053136,40.2133373502238,94.8929366001586,4.41094101251494,554.10402974164,96.3171477469022,93.6739108729587,553.870459901661,6.65644254115011,93.739758026046,5.64558543994347,6.67799356295357,1.02749516080615,5.65193639273142,1.02044373222845,1.03169138654002,1.02274090239427,1.02058715408165,65535,1.02504324383079,9217.21269618793,65535,25892,9219.80380941337,6072.76157517017,25892,496.783304727459,6071.90817748078,496.992800639211,6753,7119,18440,7872,13438,6144,24868,8704,65535,8704,146
"15","A16",7204,7119,6236,58565,16905,278,65523,35124,0,32769,32769,49153,23499,44.395491375962,9408,49.5876509082295,48.2946391885013,4.55841096494758,49.7901637615844,104.658713182366,4.57124164620156,627.314536763414,105.233923246722,88.1806986023024,628.55001884971,5.74079670776657,88.5408230396917,6.65644254115011,5.75452876930114,1.17541283763948,6.66767786112472,1.01800864211329,1.17772778718998,1.02274090239427,1.01987024633632,65535,1.02547550950258,8591.75790682728,65535,23800,8590.55051769225,5467.55258661751,23800,425.985220180833,5478.32081034065,426.94417608205,7203,7119,18450,7872,12200,6464,22539,8320,65535,8768,157
"16","A17",7654,7119,6320,16554,17598,278,65528,35188,0,32769,32769,49153,23159,80.561571565931,9801,45.6161525504123,85.2560284426084,4.77748375239347,45.783139083582,125.408691565426,4.78689290083136,803.128719319073,126.204319301821,128.766308697981,803.015856631339,8.31497293312516,129.074319408799,6.25553773826305,8.31614159023937,2.30759282367927,6.27755501338835,1.02044373222845,2.31181265479649,1.02274090239427,1.02058715408165,65535,1.02518731213852,9060.52410903717,65535,22610,9059.25084476629,5233.72663595983,22610,472.340702412954,5242.56057286398,472.539890761612,7653,7119,18759,7936,12804,6656,21612,8448,65535,8832,165
"17","A18",8104,7119,7572,61076,18664,278,65529,33556,0,32769,32769,49153,22102,786.043855810615,17318,66.9773151397622,789.475882124338,4.92058344995351,67.109225478506,39.5186188446379,4.93166041298701,382.025440492037,46.2227688363941,45.4689414623907,382.40145076907,4.58668614426422,45.5456878780742,11.0617347984676,4.60024287887595,4.15753055067957,11.0804057520839,1.02044373222845,4.1633775953279,1.02274090239427,1.02130456577021,65535,1.02518731213852,9314.87960692682,65535,32885,9324.04781953857,7948.19575390259,32885,683.465814358603,7963.84954940203,684.715649373426,8103,7119,22193,9280,23246,7872,32737,9344,65535,10112,177
"18","A19",8554,7119,6195,63248,19550,278,65531,4468,1,32769,32769,49153,21950,4.88269580117137,8925,24.3349505881364,5.56601578438552,1.78805293182977,24.3931601112963,18.5746610897154,1.79081926536944,70.1863150335443,18.65838385315,29.9025350295888,70.2949017279575,2.30305700391851,29.9109411341828,2.57457511036355,2.30370443190553,1.37327131209627,2.57710914762359,1.01800864211329,1.37733025010564,1.53064856362076,1.02030033053016,65535,1.53474121546698,8709.68486131412,65535,22759,8699.89798589506,5409.46477184633,22759,483.353799407717,5405.66491293424,484.714308273809,8553,7119,17527,7808,11263,6208,22036,8704,65535,8704,187
"19","A20",9004,7119,5372,14015,20323,278,65528,4468,1,32769,32769,49153,11621,4.18625974839212,7156,11.253031414,4.61254301945609,1.02274090239427,11.2656904149117,11.3291993496517,1.02677340055656,98.2586075803136,11.3930663081472,6.82793771484073,98.5213316838596,1.67352734303379,6.8461942712827,1.02044373222845,1.67517451993139,1.02274090239427,1.02187885819824,1.1658707070585,1.02547550950258,1.1324423785611,1.16783856456825,65535,1.13658789755465,8338.37730981713,65535,22165,8350.10419043311,5096.53945454609,22165,399.093099544904,5115.1962988237,398.700676590912,9003,7119,10022,7104,8602,5568,21609,7872,65535,7872,196
"20","A21",9454,7119,4548,53423,21033,278,65528,4404,1,32769,32769,49153,9585,2.8797221437753,2696,8.46828391564182,3.0223633879336,1.01088023929555,8.46709387815439,3.60482980874711,1.01187520276797,26.5467420860016,3.63842214180852,3.12780203458614,26.6065027391309,1.02044373222845,3.13704678793686,5.16867120506289,1.02101754059893,1.02274090239427,5.18103473483984,1.02044373222845,1.02576378788376,1.02274090239427,1.02101754059893,65535,1.02576378788376,8670.60329396229,65535,23627,8669.38482478232,5506.88188694698,23627,451.56900096693,5518.50307728277,453.031009138028,9453,7119,8026,6272,4275,4864,22097,7104,65535,7104,204
"21","A22",9904,7119,5292,15893,22279,278,65524,4604,1,32769,32769,49153,7789,4.40536537053136,4342,15.7915693890739,4.70485655317442,1.01088023929555,15.807112313056,8.10498921724758,1.01201742032706,68.3465814358603,8.15182565635831,14.9892964872026,68.529326691267,1.7070206290927,14.9935102300822,7.60935167961136,1.71278800671993,1.02274090239427,7.62433812921125,1.66883004248173,1.02518731213852,1.02274090239427,1.67023784658762,65535,1.02605214730483,9861.83017525869,65535,22331,9854.90276841504,5155.61256474056,22331,400.328945124955,5171.57761401817,401.17376056929,9903,7119,8082,6912,6789,6016,18874,6976,65535,7808,219
"22","A23",10354,7119,5637,25205,23378,278,65523,4468,1,32769,32769,49153,13224,6.35120959896949,7713,14.6848703708723,7.04531459759829,1.50188175746489,14.6951929558735,18.9943960103738,1.50505118330762,121.744463097484,19.1068443110729,26.8544407969675,122.018527937758,3.97637472551236,26.9300287096786,4.35794983350481,3.98476608172451,1.02274090239427,4.36162614535964,1.16096555822881,1.02648483843607,1.02274090239427,1.16406975075753,65535,1.02504324383079,8865.28845575633,65535,22816,8870.27351917721,5077.23705992633,22816,410.123862693783,5070.81918763296,410.931592557872,10353,7119,11451,7296,9703,5824,22144,8192,65535,8192,231
"23","A24",10804,7119,5643,23337,24035,278,65524,4596,1,32769,32769,49153,14862,6.0455122493575,7244,25.1732878223251,6.47923060684213,2.860763352005,25.2405962204318,11.5186442967571,2.87042879029669,83.6067248331589,11.6112873021625,21.2845251095257,83.5362546957826,1.69745145669253,21.3384366388244,1.02044373222845,1.70175092795016,1.02274090239427,1.02202248175626,1.02044373222845,1.02504324383079,1.02274090239427,1.02044373222845,65535,1.02518731213852,9138.53258745266,65535,23131,9144.95642893288,5213.9046650401,23131,518.686309530728,5230.050223664,519.196828889566,10804,7119,12600,7296,9451,6080,21705,8192,65535,8192,239
"24","B2",904,6669,7278,24240,45559,278,65525,8964,0,32769,32769,49153,31209,591.940196095991,14117,37.5320127742701,592.356294627029,2.32190649600523,37.5320127742701,6.36998168415006,2.32386522722133,86.6573044452599,11.3132886298309,14.4555353370145,86.7669820915411,2.1934386322837,14.4778997936393,15.2957336508799,2.20084943252766,2.8323599025991,15.3043346346718,2.47940883566908,2.83833704069709,1.02274090239427,2.48638769402858,65535,1.02561963856461,9334.53682694522,65535,39115,9346.35106505082,8747.71310542199,39115,693.236383027616,8739.11159509415,693.723686715628,903,6669,26345,9728,18458,7296,39983,9664,65535,9856,488
"25","B3",1354,6669,7050,43329,42953,278,65529,8960,0,32769,32769,49153,22335,683.465814358603,14836,41.6513331170765,684.330841517161,5.26397086113236,41.7216358429014,11.253031414,5.27804567920316,79.0363996228346,16.9387686296888,26.4722299922644,79.3034337495185,3.53807544816745,26.5206390264394,7.68565972056518,3.54604018067279,1.63539643566365,7.69214324676956,1.02044373222845,1.63677603559791,1.02274090239427,1.02087405826405,65535,1.02547550950258,9334.53682694522,65535,38332,9341.09844767522,8729.29165352148,38332,710.297734825097,8728.06493693877,711.296679395318,1353,6669,20550,8832,20204,7360,40343,9600,65535,9600,458
"26","B4",1804,6669,9265,13062,42348,278,9478,8961,0,32769,32769,49153,29758,1386.45806467736,25360,90.3255358926974,1390.75141896766,14.3039684312659,90.4779951517323,18.5746610897154,14.2979389215742,158.07112313056,30.1091663051741,78.1198193762955,158.20446994869,5.83597309779716,78.3617279274597,14.8759719766008,5.85075502189598,3.77648185479196,14.9136512950228,1.01800864211329,3.78073017557631,1.02044373222845,1.0192970827413,65535,1.02461116037068,9314.87960692682,65535,26062,9314.87960692682,6561.70348926115,26062,572.387880593481,6581.09772510089,573.354006410432,1803,6669,30929,11776,40635,9344,28060,10944,65535,11776,451
"27","B5",2254,6669,7391,47355,41574,278,65531,8980,0,32769,32769,49153,31344,476.005865955241,14422,35.6252411254484,476.608321839696,6.0455122493575,35.6603054310289,10.9088950026237,6.05656751025431,103.750741898245,14.894799721163,36.2362349095098,103.765323911151,4.10989348383773,36.3280175934056,6.25553773826305,4.11509516241127,3.18502461428572,6.27490885410916,1.07279706855609,3.19443849874818,1.65924175392334,1.07475886285789,65535,1.66297695316521,9334.53682694522,65535,38477,9326.6689659107,8611.09922797235,38477,659.035321264683,8601.42313099441,660.147698133138,2253,6669,25648,9664,19242,7360,37429,9920,65535,9920,442
"28","B6",2704,6669,7984,43947,40619,278,65523,8960,0,32769,32769,49153,37025,1313.24926971629,22050,93.6739108729587,1317.68624272531,7.5901266636009,93.739758026046,10.4130541064434,7.60721316428266,143.100004836309,21.3624411296081,39.5186188446379,142.99948475685,1.67352734303379,39.5908854489534,10.7945147723426,1.67776621695378,1.26826628994852,10.796031925385,2.52689904120778,1.27326685409095,1.02274090239427,2.5343677230872,65535,1.02547550950258,9314.87960692682,65535,40131,9307.02831449964,8767.40550484616,40131,790.919574815483,8776.03486358334,791.698041003635,2703,6669,32976,9664,31170,8128,41817,9728,65535,10496,431
"29","B7",3154,6669,7143,34134,39503,278,65531,17748,0,32769,32769,49153,23187,8.41016831424085,11851,51.2671136423971,14.0233116551959,4.76809309864016,51.3175735321325,155.013189531126,4.77412782625668,920.297458454996,155.165761967831,191.633178541595,920.426804897932,7.66731939133099,191.633178541595,9.84106254970499,7.67810251325099,2.76549234675866,9.8562878603838,1.02044373222845,2.77210744097158,1.02274090239427,1.02044373222845,65535,1.02547550950258,8201.23760763464,65535,21988,8200.0850978353,5213.9046650401,21988,421.104273147486,5210.24217661586,420.985926936005,3153,6669,21110,9472,16560,7360,23086,9280,65535,9664,418
"30","B8",3604,6669,5995,55019,38909,278,65530,17780,0,32769,32769,49153,12891,3.5093529628834,9026,31.0502734831058,7.71271051806132,5.3399730165743,31.102682822738,115.949804182141,5.34823459887633,671.28091008403,116.145514299508,140.964218092604,672.792062958831,4.29109727201013,141.202149703287,7.17118324759179,4.30075716830874,2.05496853165006,7.20046990979099,2.51768258905952,2.05872639571767,1.11805177149154,2.52903070156553,65535,1.12041119969583,8944.12965032872,65535,22946,8937.84687889085,5292.15813055669,22946,462.552606765161,5292.15813055669,462.747667426752,3603,6669,12453,7616,11552,6272,22209,8576,65535,8512,411
"31","B9",4054,6669,6357,14465,38345,278,65523,17908,0,32769,32769,49153,29477,3.53807544816745,9341,48.5191390535925,9.15395739388398,6.52216963003005,48.6078646600592,155.013189531126,6.53409654108393,829.979532716766,155.143956714801,134.556985809995,830.796443846104,8.18166695224257,134.632648898831,8.25790946460484,8.2000850978353,2.71771618996727,8.26719912883803,1.02044373222845,2.73073336602779,1.33502156562999,1.02058715408165,65535,1.34160451671514,8338.37730981713,65535,22550,8341.89364368026,5252.88567979919,22550,478.420268337098,5255.10084698445,478.689290083136,4053,6669,21811,8000,12355,6656,21349,8576,65535,8896,404
"32","B10",4504,6669,6097,60165,37837,278,65527,17916,0,32769,32769,49153,14674,6.71375257620397,9157,26.0149004277076,8.66207760468981,2.63201333895615,26.0039344433368,53.8594863175833,2.64127709280785,257.529886664848,54.0186772321927,55.535140008229,258.109624629587,2.98479529043721,55.6210595678239,1.90237826318848,2.98983328632457,2.11236063903924,1.91041592498229,1.01800864211329,2.114439739604,1.02274090239427,1.01987024633632,65535,1.02504324383079,8260.23090158731,65535,19816,8262.55299116468,4569.31474417144,19816,380.792579375909,4566.74680489195,381.113811222827,4503,6669,13320,7808,11853,6336,18495,8640,65535,8640,399
"33","B11",4954,6669,6847,65237,37328,278,65530,17748,0,32769,32769,49153,23717,11.4428107378943,11790,56.9099217262437,15.9611421280245,4.2246764815088,57.1021988456511,123.276798622787,4.2282403656344,839.717686885499,123.658541847298,149.51426051312,840.307958163417,7.51476713464062,149.745577106803,15.5996636464176,7.52427818482797,1.02274090239427,15.6216026144487,1.47324143794906,1.02590795746288,1.02274090239427,1.47780352865299,65535,1.02518731213852,9100.0841881962,65535,22345,9102.64237463171,5038.14320521038,22345,417.392300576375,5055.87568317008,417.92057231753,4953,6669,20695,8576,16067,7040,22636,9088,65535,9344,393
"34","B12",5404,6669,6977,57926,36803,278,65524,17748,0,32769,32769,49153,28303,7.57201430539082,13733,56.1472659268165,12.4565549799225,4.74869970714438,56.2341325190349,134.878847896933,4.75872090321816,766.516458488508,134.916764605394,126.02707804208,767.810251325099,8.06748713000264,126.151120766741,9.23017554841735,8.0845119737153,1.02274090239427,9.25355464083074,1.53538842322775,1.02561963856461,1.02274090239427,1.53689963626536,65535,1.02561963856461,7752.92052466279,65535,21281,7768.18972992323,4999.35036647193,21281,444.266987493894,5002.86461057523,444.454337021788,5403,6669,22541,8704,18090,7040,21625,9088,65535,9536,387
"35","B13",5854,6669,6530,38337,36169,278,65526,35188,0,32769,32769,49153,15919,79.0363996228346,8030,34.7841852984333,82.7766249309329,2.39818571920268,34.8331048871209,95.8176052668242,2.40257121504013,445.517477665148,96.5068422361427,78.7259960459015,446.018658720144,7.26654763727681,78.8588765974014,7.07607586480834,7.28188225583419,2.22198295266992,7.08204515371283,1.01800864211329,2.22510789267305,1.62120848172666,1.02001358758692,65535,1.62691456083147,8494.50709830194,65535,22244,8504.06292100839,5077.23705992633,22244,390.548347627604,5072.95757650177,391.372523045978,5853,6669,14889,8640,11843,7232,21732,8320,65535,9088,379
"36","B14",6304,6669,6692,20184,35201,278,31590,35092,0,32769,32769,49153,26596,452.840044310793,11222,62.3973313121691,455.392873987675,4.23418685475825,62.3973313121691,65.4512535488803,4.24192979504759,422.289566607201,69.284678654814,75.6775885921381,422.764617623415,8.25790946460484,75.7627214445884,7.64794791998073,8.26255299116468,2.66065027391309,7.6683970217004,1.02044373222845,2.66701458450328,1.02044373222845,1.02044373222845,65535,1.02489919576881,9354.23552965747,65535,33324,9366.07469938725,8201.23760763464,33324,746.949112566801,8187.41817444834,747.054095156807,6303,6669,20666,9024,14551,6656,33637,9280,65535,9216,368
"37","B15",6754,6669,6024,39193,34129,278,5128,35156,0,32769,32769,49153,16929,115.040841753334,10619,29.0655741492826,118.569942532104,3.85260420687772,29.1310050669113,89.1025507296486,3.85910696578117,573.676410593763,90.3509279172021,98.562878603838,574.644711303197,5.0353117859371,98.8264162679855,7.76273299321802,5.05658627899922,3.40442253844353,7.78786576150334,1.01800864211329,3.40729446662423,1.42097975545501,1.019583624263,65535,1.42397845354595,9138.53258745266,65535,21734,9157.8176617958,5194.15776692384,21734,486.967525165863,5206.58226089333,487.789471112013,6753,6669,14528,7744,13567,6528,21785,8576,65535,8576,356
"38","B16",7204,6669,6210,51142,32942,278,65524,35092,0,32769,32769,49153,17184,177.578199565129,11179,36.8473491869522,179.914397159427,3.33762469429204,36.8784331488632,55.3792625169498,3.34890126685471,389.342695488059,56.8699455581053,60.1162247206043,389.123886223016,3.24238258268642,60.2854354660843,6.36998168415006,3.24922499294842,2.18851196730448,6.38252722199366,1.02044373222845,2.1934386322837,1.02749516080615,1.02058715408165,65535,1.03096667866688,9178.43326739196,65535,24620,9179.72328257559,5740.79670776657,24620,433.291116601744,5742.41054209635,433.534761657034,7203,6669,14735,7936,14046,6464,24759,8768,65535,8768,342
"39","B17",7654,6669,6317,65522,31497,278,65526,35156,0,32769,32769,49153,18955,70.3344294370702,10989,21.8175586616661,73.8079303343816,6.58017289155973,21.8728203105383,90.0213876426916,6.58850107438851,544.378392594806,90.9752672070773,99.7753907993274,543.995995967062,7.57201430539082,99.8455269276377,11.9775816649429,7.5901266636009,2.32190649600523,12.0112952843858,1.02044373222845,2.32811481523245,1.02274090239427,1.02058715408165,65535,1.02533140069483,9021.13600629405,65535,21668,9019.86827718463,4940.67880386461,21668,394.243153616783,4941.37320894321,394.187751112966,7653,6669,16079,8320,13964,6528,21521,8704,65535,8832,325
"40","B18",8104,6669,6828,60975,29999,278,65529,33536,0,32769,32769,49153,21410,189.171395998058,11680,36.0077914321708,191.122155657703,4.2246764815088,36.0939225447744,42.2645804792403,4.22645804792403,237.404136211774,43.8251723606804,66.3682626710447,237.87169839998,3.21380145449691,66.5176674722602,7.95266512453983,3.22375342391765,4.07194821377971,7.96273039945354,1.02044373222845,4.07939447275742,1.14669585377367,1.02073059609257,65535,1.1487927847383,9275.68926572863,65535,27223,9270.4763600429,6346.74821481874,27223,519.927014032593,6340.50754143815,519.927014032593,8103,6669,18977,8512,15507,7040,29269,9408,65535,9344,308
"41","B19",8554,6669,6121,2925,28940,278,65531,4404,1,32769,32769,49153,22100,3.6333123442402,8194,14.3039684312659,4.66731790308813,3.85260420687772,14.3240851666804,28.4552625867314,3.8607343697713,118.70332676924,28.5233279506024,25.4793863898236,118.753384533728,1.67352734303379,25.4937137698872,2.69868592347939,1.67823786520334,2.02629027537025,2.71313672292786,1.02044373222845,2.03285063033985,1.47801123174728,1.02087405826405,65535,1.48509053329249,8983.18152776069,65535,23331,8985.70685089582,5330.9749355712,23331,440.59845381008,5334.7222918993,440.536537053136,8553,6669,17190,7808,10447,6208,22986,8640,65535,8640,296
"42","B20",9004,6669,6036,1419,27909,278,65530,4604,1,32769,32769,49153,19642,5.41631125025476,8966,9.11672526024004,6.29433995522671,1.78328478065298,9.13596431451129,23.9549093227993,1.78930982602831,126.02707804208,24.0426007881368,48.0576682753211,126.186583964586,1.02044373222845,48.0846917078251,2.76549234675866,1.02144810861228,1.02274090239427,2.77016018415245,1.23502231491845,1.02605214730483,1.02044373222845,1.23571678353013,65535,1.02489919576881,8690.12210776602,65535,21120,8687.67985511189,4794.29880148825,21120,436.960213035188,4796.3205803787,437.820796496899,9003,6669,15770,7680,11379,6336,19780,8512,65535,8576,284
