"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"1","A2",904,7119,7522,42068,55821,374,65532,9012,0,32769,32769,49153,26248,646.831282848311,16789,43.3291116601744,648.378511818559,4.54881159339509,43.4388598768123,13.427362774691,4.55712987923443,113.212411946527,18.8190271135795,31.1245461473091,113.260154165794,1.68793592691323,31.1551806233908,5.20658226089333,1.69268700530917,1.02274090239427,5.22564193762622,1.02044373222845,1.02547550950258,1.02274090239427,1.02044373222845,156,1.02533140069483,1.02518731213852,156,43193,1.02836194284467,8690.12210776602,43193,751.793614812697,8684.01776300529,752.850918127382,903,7119,21160,9536,25311,8000,39893,10048,0,7488,5
"2","A3",1354,7119,6964,10622,56495,374,931,9012,0,32769,32769,49153,30488,585.816001843814,12766,40.1286537248203,585.65136541321,4.52013459809604,40.1399345630534,6.14142345043519,4.52776407258244,82.9979532716766,11.0167431111974,23.4947960645357,83.1497293312516,2.88945163665991,23.5080074844491,5.20658226089333,2.90165974241597,1.02274090239427,5.2293152511608,1.01800864211329,1.02518731213852,1.02044373222845,1.01944034343461,150,1.02417925904543,1.02044373222845,150,35860,1.02130456577021,7986.26560971533,35860,580.978627481599,7994.12612795856,580.652119477318,1353,7119,24104,8576,16630,6912,34110,9472,0,6912,13
"3","A4",1804,7119,6961,33414,57860,374,65528,8980,0,32769,32769,49153,24798,584.664518024804,13897,37.4582396010068,585.486775251663,4.02416049196673,37.479302841191,9.24965401719206,4.03605458589614,118.70332676924,14.1162466564132,27.0058293817091,118.70332676924,2.52689904120778,27.0628198692234,5.45450533782044,2.53614923191807,1.02274090239427,5.47139594886031,1.02044373222845,1.02504324383079,1.02044373222845,1.02101754059893,153,1.02489919576881,1.02518731213852,153,37162,1.0273507681793,8201.23760763464,37162,637.087697562875,8200.0850978353,638.791144195635,1803,7119,23108,8640,17858,7104,37147,9472,0,6912,29
"4","A5",2254,7119,7247,52123,59089,374,65532,8960,0,32769,32769,49153,30932,810.385023311576,16865,48.0576682753211,812.780254715863,3.25196599842506,48.2064853232563,12.2827166604661,3.25928665613103,160.511210903828,19.0558926191152,33.7204270753505,160.849938221979,1.10384403427544,33.7631052673033,2.50814723604308,1.10508579412861,1.02274090239427,2.51202764232076,1.02044373222845,1.02533140069483,1.02274090239427,1.02087405826405,156,1.02533140069483,1.02749516080615,156,37082,1.02966348710731,8397.17686885499,37082,615.178947660286,8400.71799877531,615.784440336995,2253,7119,26380,8896,22484,7424,39308,9792,0,7232,43
"5","A6",2704,7119,6864,23323,60614,374,65526,9012,0,32769,32769,49153,29805,705.423148610898,14498,55.3792625169498,708.304052465614,2.9944589190174,55.527335723543,19.4536664319202,3.0049983528167,111.978153242842,25.329434170831,21.5888006267512,112.246006464117,3.09935963514315,21.6100495019413,2.85113045961644,3.10197421608243,1.02274090239427,2.85554150230764,1.01800864211329,1.02518731213852,1.02274090239427,1.02015694898392,158,1.02518731213852,1.02274090239427,158,40822,1.02677340055656,8611.09922797235,40822,698.124863377748,8608.67918373319,699.204946741088,2703,7119,22562,9024,18768,6976,39070,9408,0,6848,61
"6","A7",3154,7119,5917,30575,61587,374,65528,20860,0,32769,32769,49153,14025,6.44653243152416,10317,15.334476182772,7.63291506281949,2.01691455473033,15.334476182772,32.0388020755469,2.02259161806825,242.871176478438,32.1877359295833,33.3387428109124,243.110223538323,1.49241346993215,33.4278840223955,3.62362349095098,1.49703492941748,1.02274090239427,3.62922967353077,1.02044373222845,1.02576378788376,1.02044373222845,1.02044373222845,155,1.02475516794972,1.02518731213852,155,20882,1.02807293428378,4501.11710945031,20882,341.736530761382,4502.38244903354,342.024815415236,3153,7119,12289,7552,12664,6144,19732,8448,0,5952,72
"7","A8",3604,7119,5683,63950,62424,374,65532,16892,0,32769,32769,49153,15785,8.71580724850881,7475,22.2761100866072,10.4057394943482,2.45065528448616,22.3639411030228,46.0736000943732,2.45686254414973,239.212670645246,46.3007876271789,31.80998589701,239.279917342814,1.56391760019622,31.8905573440051,1.69745145669253,1.56920148676705,1.02274090239427,1.70318650370238,1.02044373222845,1.02561963856461,1.02274090239427,1.02087405826405,153,1.02533140069483,1.02749516080615,153,20130,1.03111157950459,4247.29858511773,20130,308.19853245031,4249.68689463749,308.111917017921,3603,7119,12648,7360,9481,5952,18340,8192,0,5632,81
"8","A9",4054,7119,6095,12763,63407,374,65531,17748,0,32769,32769,49153,24994,6.56078138116801,9189,17.0127267164157,8.42791631914495,1.73556513809159,17.0606128932957,50.8080605371371,1.73971663282076,249.58403226692,51.0227276277463,67.4401390457926,249.864799677566,8.06748713000264,67.4780614858727,13.3877928653482,8.07996850559915,1.02274090239427,13.4141598268816,1.02044373222845,1.02561963856461,1.02274090239427,1.02073059609257,152,1.02518731213852,1.02274090239427,152,22071,1.02590795746288,4930.96737283564,22071,366.15053072303,4934.43354778704,367.335986470929,4053,7119,17986,7744,11394,6080,22141,8640,0,6080,93
"9","A10",4504,7119,6763,14121,64105,374,65528,17788,0,32769,32769,49153,23332,13.1972486226678,11576,42.4133368188872,21.1652088653294,6.6181978486217,42.4550823385223,219.683214639488,6.62750551283262,1269.33618349364,219.775856108936,204.431057405065,1273.08792347136,17.9661725503065,204.431057405065,16.9363882454385,17.9939683861125,1.02274090239427,16.9721291593426,1.02044373222845,1.02533140069483,1.02044373222845,1.02044373222845,159,1.02461116037068,1.02044373222845,159,20574,1.023459828039,4559.69241079543,20574,372.273237702106,4556.48947139674,372.377889958865,4503,7119,19862,8896,15426,7104,19865,9280,0,6720,101
"10","A11",4954,7119,6920,2672,64843,374,65526,17788,0,32769,32769,49153,20373,6.42753475430556,11529,39.9710544703864,8.32666689842427,3.29012133237708,39.9598210938403,51.8759210122293,3.29891846678487,286.19697496859,52.0073174244658,38.8304446117126,286.841246800227,5.18759210122293,38.8686636533999,7.20958317031623,5.1956179318705,1.02274090239427,7.22479757657807,1.02044373222845,1.02533140069483,1.02274090239427,1.02058715408165,155,1.02518731213852,1.02044373222845,155,19166,1.02403533239816,4051.96808134978,19166,319.758263936701,4058.23696467285,320.252968536531,4953,7119,18922,8640,16367,7232,19101,9344,0,6912,109
