"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"11","A12",5404,7119,8691,42876,45787,338,65522,17680,0,32769,32769,49153,23589,29.9025350295888,28696,82.0815606888203,32.4876838337023,8.60142313099441,82.3936144016412,71.5507611022061,8.61715231536702,342.987521810357,71.9642327029527,103.750741898245,344.38826131777,3.75742340892607,103.838264723647,15.5253013631217,3.76535271147944,1.02274090239427,15.5602511187822,1.01800864211329,1.02504324383079,1.02044373222845,1.02030033053016,153,1.02475516794972,1.02274090239427,153,16341,1.02619635741244,3544.04731820294,16341,345.406159668612,3539.56747162075,346.719308123043,5403,7119,27505,10752,43488,8832,17943,10432,0,8640,87
"12","A13",5854,7119,9443,38460,46353,338,65524,35156,2,32769,32769,49153,46233,932.404781953857,33231,255.080492064171,972.556944056428,30.819853245031,255.223927039436,1069.18469750523,30.9152910750865,5643.2056729376,1078.99645923174,920.297458454996,5657.49933682767,41.4994166723256,920.556169520319,34.1736530761382,41.6630420060492,1.02274090239427,34.2553969055735,1.02044373222845,1.02561963856461,1.02274090239427,1.02044373222845,152,1.02504324383079,1.02749516080615,152,21508,1.0299529427993,4832.85874294823,21508,362.515159042586,4827.42816914581,363.484452955116,5853,7119,45912,11968,51561,9536,21960,9792,0,9408,94
"13","A14",6304,7119,6530,59875,47228,338,65527,35124,2,32769,32769,49153,28345,292.911106786636,10667,36.8473491869522,297.26551534045,1.52570890019385,36.8525280272338,118.386783898977,1.52849892182453,547.986085828929,120.959950814751,91.8488515666217,548.525443625826,8.62078620999237,92.1332739166216,6.36998168415006,8.6304840892995,1.02274090239427,6.38252722199366,1.02044373222845,1.02547550950258,1.02044373222845,1.02101754059893,150,1.02475516794972,1.02518731213852,150,23534,1.02792846046314,5311.53107390676,23534,447.903114194583,5318.25360272375,448.911410525492,6303,7119,21042,8256,13792,6592,22206,8768,0,6528,104
"14","A15",6754,7119,6705,57285,48441,338,65522,35196,2,32769,32769,49153,27233,114.428107378943,12153,25.5546950698798,116.882373854305,2.02173904097944,25.6230232756112,66.9773151397622,2.02885484565672,430.862184388764,68.0685935728376,78.4168115323497,430.801635857746,4.62487604818198,78.4939936356943,9.3266689659107,4.63138035558683,1.02274090239427,9.33453682694523,1.02044373222845,1.02561963856461,1.02274090239427,1.02116104310004,152,1.02504324383079,1.02518731213852,152,19174,1.02865103265072,4140.03864013444,19174,360.077914321708,4133.64339525003,360.63499828357,6753,7119,22571,8320,15282,6720,18306,9216,0,6656,118
"15","A16",7204,7119,8718,48174,49191,338,997,35073,2,32769,32769,49153,33786,582.204668524352,22406,59.0444660046885,586.63987848807,10.7189283319765,59.0859707305587,103.750741898245,10.7370206671615,624.938675093488,108.767469186308,93.0702831449964,625.202214742026,7.97168800453597,93.397857546388,3.57606794464312,7.98963345637901,1.02044373222845,3.58059398797692,1.01800864211329,1.02489919576881,1.02044373222845,1.01972692522929,154,1.02446717302885,1.02044373222845,154,21365,1.02130456577021,4647.68117252143,21365,383.262293142176,4651.60189810222,383.693440762745,7203,7119,31728,11264,33612,8704,23546,10112,0,8704,127
"16","A17",7654,7119,7048,36145,50176,338,65524,35164,2,32769,32769,49153,20702,111.069102289642,11271,36.9978314478728,113.834633611417,5.07295757650177,37.0238387091107,73.8390554940091,5.08866667346649,421.104273147486,74.8420212300457,58.5898337414077,422.289566607201,1.95963547564328,58.6887267349661,6.16044119600657,1.96598002779728,1.02274090239427,6.16737133134948,1.02044373222845,1.02518731213852,1.02274090239427,1.02073059609257,152,1.02561963856461,1.02749516080615,152,19508,1.02980820478338,4237.75876171552,19508,259.966263552427,4240.14170687235,260.47826135072,7653,7119,17327,8704,16275,7232,20757,9600,0,7040,138
"17","A18",8104,7119,6405,58150,50692,338,65527,35124,2,32769,32769,49153,20024,211.771103290028,10228,48.5191390535925,214.91928675679,3.05138544486857,48.655707171891,76.8998146388234,3.06040433593133,540.718453609038,78.6817523050165,65.3042440114539,540.186772321927,6.50386303281113,65.4604526254989,7.70512671205656,6.51392529334315,1.02274090239427,7.71271051806132,1.02044373222845,1.02533140069483,1.02274090239427,1.02044373222845,153,1.02504324383079,1.02274090239427,153,24027,1.0270620437967,5409.46477184633,24027,423.537715576573,5413.26730183182,423.775876171552,8103,7119,17189,8128,13019,6528,23463,8768,0,6400,144
"18","A19",8554,7119,6765,21255,51506,338,65522,4372,1,32769,32769,49153,20169,8.46828391564182,7273,19.5303690199879,8.96048553262633,2.47940883566908,19.6266726807252,13.427362774691,2.49058443442717,54.3155668638564,13.5277505378209,12.1676043125048,54.3690272075376,1.54014296044894,12.2121461238485,4.71081124558202,1.54404398534422,1.02274090239427,4.72407089198172,1.02044373222845,1.02504324383079,1.02274090239427,1.02073059609257,154,1.02518731213852,1.02274090239427,154,26207,1.02634058778857,5819.59253504855,26207,476.005865955241,5824.50187036545,476.809309864016,8553,7119,17619,8448,10836,7104,26227,9280,0,6720,153
"19","A20",9004,7119,5672,52158,52060,338,65524,4604,1,32769,32769,49153,16342,5.60684127449374,10207,17.735373216417,6.05912159393742,1.01088023929555,17.7752981715573,12.4723205941395,1.01159082760397,64.8378511818559,12.5232567684735,33.6399598471665,64.9199130801931,1.72123371273528,33.7299064534925,1.9500199858919,1.72559342201968,1.02274090239427,1.95248802483707,1.01800864211329,1.02533140069483,1.02274090239427,1.02015694898392,155,1.02533140069483,1.02044373222845,155,18319,1.023459828039,3749.51080436723,18319,314.897306089334,3756.89538285168,315.650544603849,9003,7119,12607,7296,12645,6080,17107,8192,0,5632,160
"20","A21",9454,7119,5942,47186,52809,338,65524,4468,1,32769,32769,49153,16706,3.58562964379714,8329,14.3805626645255,4.01342937475884,1.47324143794906,14.4088848641903,11.8619944047817,1.47780352865299,93.0702831449964,11.8920396256924,27.920478154562,93.4503763387056,2.06945950981142,27.944031519964,1.02044373222845,2.07586787014441,1.02274090239427,1.02187885819824,1.02044373222845,1.02590795746288,1.02044373222845,1.02044373222845,156,1.02475516794972,1.02274090239427,156,21117,1.02662910935778,4569.31474417144,21117,356.402644611764,4566.10504559957,356.903880177065,9453,7119,13766,7616,10784,6208,20682,8448,0,5888,169
"21","A22",9904,7119,5908,55624,53595,338,65525,4412,1,32769,32769,49153,16476,4.74869970714438,7081,11.5949804182141,5.25510084698445,3.68111176769831,11.5998700772894,13.541065287804,3.68991703565725,112.593591353771,13.6250586030394,26.5467420860016,112.672737909919,2.57457511036355,26.6514114978006,1.02044373222845,2.57855828857457,1.02274090239427,1.02245347355813,1.02044373222845,1.02518731213852,1.02274090239427,1.02058715408165,147,1.02504324383079,1.02518731213852,147,15985,1.02894020372477,3446.78782938283,15985,212.367181078102,3446.30345654306,212.695738720487,9903,7119,13572,7616,9345,6016,15367,8256,0,5888,178
"22","A23",10354,7119,6189,63368,54227,338,65528,4476,1,32769,32769,49153,17660,8.94412965032872,10346,19.4154281761432,10.0225114829291,1.96929837908469,19.429076060164,29.5225460428277,1.97595189411508,141.57969635404,29.6764610339964,36.312704351125,141.699131211254,1.96432294957882,36.4251515350608,8.21969980967484,1.97123666996952,1.02274090239427,8.23588832639881,1.01800864211329,1.02504324383079,1.02044373222845,1.02030033053016,152,1.02489919576881,1.02518731213852,152,18739,1.0273507681793,4100.66228493518,18739,329.52115468944,4096.05446369281,329.891846678487,10353,7119,14859,7808,13071,6400,18393,8704,0,6144,185
"23","A24",10804,7119,6281,729,54881,338,65523,4604,1,32769,32769,49153,16052,6.14142345043519,10914,23.8005456653699,6.78775368545244,1.62120848172666,23.8708922448068,17.2026638526769,1.62280416354711,81.4724435818243,17.3045049597421,30.1345660204658,81.7477081804712,4.95876509082295,30.1727057744541,4.82539327756507,4.97202384896398,1.02274090239427,4.83557632032408,1.02044373222845,1.02504324383079,1.02274090239427,1.02073059609257,155,1.02518731213852,1.02518731213852,155,18540,1.0273507681793,3866.70739147818,18540,291.105420980428,3867.25085146752,291.555796176432,10804,7119,13604,7936,14133,6784,16982,8512,0,6272,192
"24","B2",904,6669,7151,32783,4225,339,65522,9012,0,32769,32769,49153,34263,712.797731036913,14463,46.0736000943732,712.697562451478,4.62487604818198,46.1902998200473,7.36214547051661,4.6281270592513,61.3366039526578,13.2753773602551,19.6819164012189,61.4919633090005,2.98479529043721,19.7040574038076,3.33762469429204,2.98941312874278,1.02274090239427,3.35172635798663,1.01800864211329,1.02518731213852,1.02044373222845,1.02015694898392,149,1.02489919576881,1.02518731213852,149,38039,1.02763957372718,8162.14299840591,38039,651.758815562544,8150.6800903595,651.026448957695,903,6669,27747,8832,19562,7296,36430,9664,0,7104,364
"25","B3",1354,6669,7612,34846,3631,339,65527,9044,0,32769,32769,49153,20531,255.690647969632,12757,30.741986930393,256.662720325017,2.15524225821063,30.8285172231751,24.9443766893253,2.16100495019413,136.097484335845,27.0894565727456,48.0576682753211,136.327201451977,2.96556149115619,48.2268142302446,4.10066228493518,2.97098453136155,1.02274090239427,4.11278249298532,1.02044373222845,1.02547550950258,1.02274090239427,1.02044373222845,158,1.02504324383079,1.02518731213852,158,21843,1.02879560802782,4950.4093613419,21843,389.342695488059,4952.49697280717,389.287981639575,1353,6669,18661,9216,18319,7872,22707,10112,0,7552,357
"26","B4",1804,6669,7214,61851,2962,339,22633,8964,0,32769,32769,49153,26331,746.949112566801,16438,35.4703703209772,746.844144729868,7.99075638751226,35.5202549427332,7.15206005205752,8.00536886251571,133.953209899922,13.3671123303876,41.6513331170765,134.028533477955,2.88945163665991,41.7685702383317,6.88478884375702,2.89310866541912,1.07521209384561,6.88575649061851,1.02044373222845,1.07839006690702,1.02044373222845,1.02087405826405,154,1.02489919576881,1.02044373222845,154,33658,1.02187885819824,7791.14994199568,33658,615.178947660286,7799.9145291181,616.130703688041,1803,6669,23640,8896,22448,7744,34575,9728,0,7168,350
"27","B5",2254,6669,7305,36055,2401,339,65530,8960,0,32769,32769,49153,15513,761.577083330887,12833,39.6688588209801,762.005327722397,4.71081124558202,39.7414001649814,4.60606516719321,4.72672729657801,87.5755377004855,10.948829071048,15.8672070291514,87.8343821659106,1.72607851529949,15.8917555121433,9.51734088883321,1.7280202524808,1.02274090239427,9.52001637313209,1.02044373222845,1.02561963856461,1.02274090239427,1.02058715408165,154,1.02518731213852,1.02518731213852,154,31505,1.02879560802782,7205.53140919923,31505,501.624128211926,7203.50638262419,502.329599558097,2253,6669,16635,9856,18514,9216,34011,9856,0,7296,343
"28","B6",2704,6669,6156,39543,1848,339,65528,8980,0,32769,32769,49153,17934,479.63205803787,10905,28.4552625867314,480.914499399325,1.75469508724208,28.4992863098956,21.5130822042108,1.76210877879618,166.601799308447,25.5259798383871,29.4479573729593,166.906459406924,2.15040138580191,29.5266953928905,3.98588626636546,2.15403101942287,1.02274090239427,3.99205291315073,1.01800864211329,1.02504324383079,1.02274090239427,1.02030033053016,148,1.02518731213852,1.02518731213852,148,28599,1.02937411276331,6463.76918559344,28599,508.938187802069,6470.13117980781,509.797217734635,2703,6669,15430,7936,13714,6528,28227,8704,0,6144,337
"29","B7",3154,6669,6468,2454,1283,339,65527,17724,0,32769,32769,49153,22451,5.05374449478146,10180,41.6513331170765,8.3653737948162,4.52013459809604,41.7509636559157,91.2313377247436,4.52394772698537,622.484322402341,91.4624173899651,52.4845814629377,622.659313195498,4.15753055067957,52.4698313125038,6.69396741174183,4.16162261903009,1.02274090239427,6.71092254785061,1.02044373222845,1.02518731213852,1.02274090239427,1.02087405826405,153,1.02504324383079,1.02749516080615,153,16070,1.03183638923435,3524.67550706936,16070,282.560102762779,3528.6405604684,283.116598626985,3153,6669,18413,8192,13422,6656,15196,8704,0,6464,330
"30","B8",3604,6669,6432,64035,892,339,65533,17788,0,32769,32769,49153,16525,5.22564193762622,10250,22.8853788095226,7.88367142735256,4.71081124558202,22.9530204569455,73.3838657406671,4.72606305542457,461.383968273321,73.5387279456056,55.989670304413,462.162732077359,1.76409104791254,56.0762930771963,8.39127830241501,1.76880787884013,1.02274090239427,8.39599682395309,1.02044373222845,1.02504324383079,1.02274090239427,1.02073059609257,154,1.02518731213852,1.02749516080615,154,20170,1.02980820478338,4413.42134023388,20170,399.093099544904,4413.42134023388,399.879104565282,3603,6669,15453,8064,13434,6848,19596,8832,0,6400,326
"31","B9",4054,6669,7269,50486,328,339,65527,20796,0,32769,32769,49153,23022,14.8383878549223,14090,31.198996472706,16.0218224272308,3.76694057884908,31.2253155550666,31.5074376812949,3.77488996551637,174.534917165122,31.6316662950627,38.4503150249391,174.952406991787,2.50814723604308,38.4719361216365,9.07836861059604,2.51732878223251,1.02274090239427,9.08347349167327,1.01800864211329,1.02576378788376,1.02274090239427,1.02030033053016,152,1.02504324383079,1.02044373222845,152,15808,1.02403533239816,3397.73078292003,15808,250.814723604308,3400.59706601965,251.202764232076,4053,6669,21965,9280,18571,7296,15780,8960,0,7232,319
"32","B10",4504,6669,6184,17062,65194,338,65522,16700,0,32769,32769,49153,19935,6.84715649373426,9418,27.1580714008516,8.48138537220515,3.41400505761096,27.2345139507438,44.7022712862329,3.41592479567886,220.921651559743,44.8974504358483,42.4133368188872,221.543485640756,3.5093529628834,42.5147900806437,1.85485748483807,3.52120974036999,1.02274090239427,1.85929432843597,1.02044373222845,1.02518731213852,1.02044373222845,1.02058715408165,152,1.02461116037068,1.02274090239427,152,16475,1.02648483843607,3534.59650548365,16475,213.594390921209,3536.5840536424,214.285928081994,4503,6669,16370,7808,12202,6464,15661,8576,0,6144,312
"33","B11",4954,6669,7504,2251,64421,338,65527,17788,0,32769,32769,49153,30658,12.1676043125048,14426,97.9552758643366,28.3156390245045,15.8293430315868,98.1344039656839,445.517477665148,15.8783607260621,2421.55444685346,446.018658720144,335.644014022472,2424.96005910249,20.0645396155098,336.73070130621,23.8776027533561,20.1379896485072,1.02274090239427,23.9347182944557,1.01800864211329,1.02504324383079,1.02044373222845,1.02030033053016,152,1.02475516794972,1.02044373222845,152,17748,1.02489919576881,3876.50136657288,17748,294.148673708818,3874.32278604526,294.810845993501,4953,6669,27346,9728,19475,7552,17641,9216,0,7488,303
"34","B12",5404,6669,6425,38090,63996,338,65523,17788,0,32769,32769,49153,16192,3.16583503722622,10299,81.7821815826486,15.4817245390157,8.39127830241501,81.9317343941912,340.537957877178,8.40544182837362,2099.33873739355,340.825231429971,274.61275372457,2101.99576132175,15.6391760019622,274.651350139841,8.6389786825108,15.6435724368834,1.02274090239427,8.64262178142027,1.02044373222845,1.02504324383079,1.02044373222845,1.02044373222845,155,1.02446717302885,1.02749516080615,155,17729,1.02966348710731,3729.54003466518,17729,281.331751485878,3727.44404590414,281.88582813945,5403,6669,14740,8128,13579,6656,16911,8960,0,6400,298
"35","B13",5854,6669,6372,57521,63479,338,65533,35092,2,32769,32769,49153,13068,192.22659651089,9257,26.5467420860016,195.660836651695,3.84287060792242,26.6027637601377,85.1362949345541,3.85152147953133,445.517477665148,86.974529858498,61.6390528972625,446.332183143613,6.0650853119196,61.6737133134948,2.90860055083744,6.07446873039713,1.02274090239427,2.91842761294644,1.02044373222845,1.02547550950258,1.02274090239427,1.02044373222845,152,1.02533140069483,1.02749516080615,152,23264,1.03169138654002,5213.9046650401,23264,430.862184388764,5223.43918816827,430.680564320945,5853,6669,12652,8000,13084,6912,23716,8896,0,6336,292
"36","B14",6304,6669,6437,46607,62930,338,65530,33076,2,32769,32769,49153,17617,373.478516439654,11041,25.5546950698798,375.425636531401,2.02173904097944,25.5511039001203,51.570618939838,2.02600552329863,289.270210042894,54.7524201275674,53.0929211985411,289.107641172867,2.2458430090014,53.2723021155997,4.9012585982301,2.24836945077985,1.02274090239427,4.91091151848548,1.01800864211329,1.02518731213852,1.02274090239427,1.02015694898392,150,1.02518731213852,1.02044373222845,150,27742,1.02446717302885,6248.50853232753,27742,422.289566607201,6262.57485164333,423.240203044184,6303,6669,15889,8000,14483,6720,27130,8960,0,6464,285
"37","B15",6754,6669,6471,15240,62247,338,65522,33276,2,32769,32769,49153,24514,433.291116601744,12098,43.0257081831594,435.550068058319,4.23418685475825,43.1710757918116,51.570618939838,4.24312227272556,456.482179755905,55.2781768451792,79.9412612795856,456.289760166882,5.05374449478146,80.1662740856724,11.7475225963941,5.07937815524279,1.02274090239427,11.7772778718998,1.02044373222845,1.02504324383079,1.02044373222845,1.02058715408165,151,1.02489919576881,1.02749516080615,151,20615,1.02980820478338,4305.5952680982,20615,308.805522633942,4308.62184388764,308.631974984964,6753,6669,19168,8128,15673,6656,18954,8960,0,6528,278
"38","B16",7204,6669,6366,907,61208,338,65525,35188,2,32769,32769,49153,18795,122.671907147574,8338,41.3480543180313,126.808806205204,3.45212042586631,41.4411349199246,110.461997056797,3.46719308123043,598.044359198315,111.444362813565,128.459032994703,598.044359198315,5.01624128211926,128.5493320068,8.52560284426084,5.02541434369086,1.02274090239427,8.53639325666835,1.02044373222845,1.02518731213852,1.02044373222845,1.02044373222845,155,1.02475516794972,1.02749516080615,155,21758,1.0308217981919,4832.85874294823,21758,423.537715576573,4827.42816914581,424.431508562903,7203,6669,16029,8320,11328,6528,21369,8896,0,6336,266
"39","B17",7654,6669,6434,34592,60599,338,65527,35196,2,32769,32769,49153,23392,200.166595016536,11099,33.9486691574287,202.714477173652,3.17563847217006,34.020311141772,63.7714754026304,3.18412950202823,323.419070778186,65.5340917987122,63.0142071882726,324.147135067264,3.8240145076907,63.1383122736815,5.95026260215337,3.83262293142176,1.02274090239427,5.96868839238978,1.02044373222845,1.02533140069483,1.02274090239427,1.02058715408165,152,1.02547550950258,1.02749516080615,152,17457,1.03038727891479,3983.64621189777,17457,329.52115468944,3979.16987896377,329.474847488254,7653,6669,18971,8064,14203,6656,17327,8960,0,6400,259
"40","B18",8104,6669,6524,56324,59945,338,758,35196,2,32769,32769,49153,28262,180.040866212997,10096,37.0759080890818,183.902402266183,5.26397086113236,37.0967563394386,92.4575503777178,5.27433813515611,722.58130111627,94.1358141029189,119.607603574419,724.717013616869,8.02903009804058,119.860011880114,3.61396047465819,8.05049813821332,1.02044373222845,3.62617068139617,1.01800864211329,1.02475516794972,1.02044373222845,1.02015694898392,150,1.02475516794972,1.02044373222845,150,19900,1.02087405826405,4335.34761657035,19900,335.644014022472,4334.73837552031,335.644014022472,8103,6669,22244,8128,12884,6592,18955,8640,0,6464,251
"41","B19",8554,6669,5791,59316,59154,338,65528,4604,1,32769,32769,49153,17675,3.14676107618616,7133,11.8237137299593,3.92088215144787,1.01088023929555,11.8553280044415,21.055436917392,1.01258649047616,128.766308697981,21.1265752819432,27.7678644389405,128.96552570783,2.45065528448616,27.7756704517951,4.30075716830874,2.45858957147838,1.02274090239427,4.30922741429789,1.02044373222845,1.02518731213852,1.02044373222845,1.02101754059893,155,1.02461116037068,1.02749516080615,155,18339,1.03183638923435,4012.86537248203,18339,335.644014022472,4015.68617667434,336.257796939522,8553,6669,13944,7488,9668,6272,17360,8128,0,5760,242
"42","B20",9004,6669,5782,49861,58169,338,65523,4604,1,32769,32769,49153,17578,4.71081124558202,9028,18.6898770886888,5.28918395576297,1.01088023929555,18.6925039231955,15.7140837160975,1.01230191541344,93.0702831449964,15.7693917198208,14.6087082674848,93.0572040929699,1.25408691565426,14.6333661099865,1.02044373222845,1.25549768994473,1.02274090239427,1.02058715408165,1.01800864211329,1.02561963856461,1.02274090239427,1.02030033053016,153,1.02504324383079,1.02274090239427,153,19533,1.02547550950258,4140.03864013444,19533,246.550982929817,4149.94166723256,246.412422119519,9003,6669,13793,7424,10849,5952,18089,8320,0,5760,230
