"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"12","A13",5854,7119,7197,54018,51236,283,65529,35156,0,32769,32769,49153,18272,49.7412057536275,16404,45.0111710945031,58.310540936531,8.04823564406176,45.0238244903354,234.947960645357,8.06295322979051,1298.56698013361,235.874321581266,191.014745659011,1300.21050886822,11.4814716711704,191.122155657703,15.8672070291514,11.4976189193197,2.98479529043721,15.9118688811317,3.04196558837058,2.99277604333265,1.02044373222845,3.05353038621504,65535,1.02475516794972,8475.42765380736,65535,21889,8474.23661241922,5038.14320521038,21889,507.723705992633,5045.93782039103,508.580686017662,5853,7119,19357,8832,22515,7552,22405,9728,65535,9728,129
"13","A14",6304,7119,6466,54621,51838,283,65523,35156,0,32769,32769,49153,16295,108.021026701905,11349,30.9718250120696,110.430953062001,4.65356350102139,30.9892408595873,60.5741875183567,4.6594532744788,355.152633251438,61.5524870535169,49.8882243863526,355.802091040429,5.87382358092059,49.9864781393494,8.00987038231244,5.88621912947858,3.14676107618616,8.0222626178512,1.01800864211329,3.1560618662238,1.02274090239427,1.02030033053016,65535,1.02504324383079,8709.68486131412,65535,21590,8709.68486131412,4930.96737283564,21590,424.729858511773,4933.74011793046,425.088155296638,6303,7119,15244,8064,14999,6784,22795,9024,65535,9024,136
"14","A15",6754,7119,7279,4303,53499,283,65531,35076,0,32769,32769,49153,21907,428.386659111982,14064,60.5741875183567,433.839510648013,6.98026756752297,60.650853119196,134.556985809995,6.99794787269975,766.516458488508,138.451092391927,155.013189531126,767.810251325099,9.13596431451129,155.100355401107,3.69043564802427,9.15524396901988,1.10617347984676,3.69874336593343,1.02044373222845,1.10772917394128,1.02274090239427,1.02044373222845,65535,1.02533140069483,9295.26378224554,65535,26196,9299.18363974176,6131.93660494452,26196,559.031813404883,6138.83467429286,559.424779312411,6753,7119,19108,8960,19509,7360,27618,9344,65535,9792,156
"15","A16",7204,7119,6423,36725,54193,283,65531,35156,0,32769,32769,49153,20572,153.474121546698,9810,26.0149004277076,156.589696941922,3.59521690904557,26.0624731559679,85.7486989049549,3.59572221145024,440.59845381008,87.3665557454309,76.7378744586351,440.412729641282,2.92746491745075,76.834997597938,13.1972486226678,2.93735571512575,1.43987633952699,13.2269575863759,1.02044373222845,1.44453810986386,1.02274090239427,1.02044373222845,65535,1.02504324383079,9138.53258745266,65535,21544,9151.3847859892,5115.91523207739,21544,435.733741619313,5125.99091381889,436.591909572734,7203,7119,16493,8064,12708,6464,22220,8960,65535,9024,164
"16","A17",7654,7119,8047,7159,54747,283,65525,35072,0,32769,32769,49153,28288,454.050849120886,5120,817.706888336033,456.225638330021,132.735117878587,819.778056409619,76.587037983588,132.828422722439,983.691427558753,80.5162962378733,457.702722916595,985.767314702518,37.4582396010068,458.346424321535,83.3017829395052,37.4477124203814,50.0427099980426,83.4541146039831,18.0420807024773,50.2259007799427,14.7241348129287,18.0649156262975,28262,14.7303440514801,4032.6526906336,28262,13737,4037.75660954972,5389.73463130475,13737,1601.281821775,5393.52329218226,1606.01468380515,7653,7119,25084,9728,8834,8000,16138,9792,15310,10560,170
"17","A18",8104,7119,6240,50101,55777,283,65523,35316,0,32769,32769,49153,20955,98.562878603838,8610,22.5818628613962,100.988625415753,3.87160128205406,22.5945609274645,66.0611742455983,3.87922631503024,367.387614999048,67.0055597960708,48.0576682753211,368.059446560469,6.10270617938503,48.1049692538593,6.31294395245806,6.12246441407555,2.05035288325705,6.33071316463553,1.01800864211329,2.05525735442956,1.02274090239427,1.02030033053016,65535,1.02533140069483,8358.32281845394,65535,21696,8365.3737948162,4950.4093613419,21696,451.56900096693,4950.4093613419,452.967345249428,8103,7119,17598,7936,11105,6336,20454,8384,65535,8768,182
"18","A19",8554,7119,5689,45172,56564,283,65523,4476,1,32769,32769,49153,17424,4.04343520719016,7312,11.5575614429713,4.46583161354966,1.00846797059266,11.5900928202623,11.3291993496517,1.011022317014,145.861417469916,11.3674764329803,31.80998589701,145.984464333394,2.62241349954964,31.8905573440051,1.02044373222845,2.62610159483393,1.02274090239427,1.02173525482346,1.02044373222845,1.02561963856461,1.02044373222845,1.02044373222845,65535,1.02489919576881,8455.20269730096,65535,21019,8450.45090226427,4950.4093613419,21019,395.4639806855,4948.32262986136,395.408406620361,8553,7119,13900,7296,9223,5888,20224,8192,65535,8192,191
"19","A20",9004,7119,6113,58102,57450,283,65528,4468,1,32769,32769,49153,15486,7.20958317031623,10029,21.1325143169232,8.02451781054906,1.70222931870463,21.1949750738319,22.3513726445081,1.70558182164658,126.630716004471,22.4552740345508,30.5911429270362,126.808806205204,1.46374797948617,30.7031275775925,5.05374449478146,1.46704309325145,1.15154071224968,5.07153188374949,1.86426571412619,1.1536465028729,1.02044373222845,1.86478979051532,65535,1.02489919576881,8533.99420762976,65535,21249,8529.19813203339,4667.31790308813,21249,388.1407652874,4670.59874824136,388.850547560258,9003,7119,13540,7744,13304,6656,20876,8384,65535,8640,201
"20","A21",9454,7119,6505,29750,58474,283,65525,4436,1,32769,32769,49153,19537,9.36475849646901,9870,14.7614295433152,10.3111157950459,1.40667367300632,14.7593551378395,25.9382355405843,1.41023663382155,128.459032994703,26.051487118405,24.870866593503,128.603541879107,4.00497765768808,24.8953458570458,7.62862539062481,4.01737961087168,3.54753556289214,7.65117309644556,1.02044373222845,3.55752090611693,1.58293430315868,1.02058715408165,65535,1.58738983067606,7517.93614812697,65535,20404,7522.16357836566,4745.36400025579,20404,382.025440492037,4741.36424480949,382.61647992394,9453,7119,16993,8640,13255,6784,21248,8960,65535,9024,213
"21","A22",9904,7119,5967,39277,59023,283,60201,4468,1,32769,32769,49153,11239,6.08386666615477,11592,34.555181910937,6.69490823893404,1.01088023929555,34.667058408658,16.5924175392334,1.01173300519455,72.0148192515813,16.6742342498073,20.9786406451052,72.0249408276254,2.27922965014383,21.0288218305599,4.38683074858677,2.28564505879621,1.20163605054449,4.39423522129574,1.01800864211329,1.20383344912609,1.02274090239427,1.02030033053016,65535,1.02547550950258,7733.332782173,65535,21733,7728.98667556303,5018.35665522251,21733,406.45155467145,5031.77474943313,406.85160646244,9903,7119,10811,7616,15322,6848,21314,8512,65535,8512,219
