"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"1","A2",904,7119,7730,14659,25302,350,65531,8980,0,32769,32769,49153,27678,956.830390874991,16238,43.3291116601744,956.695928681046,3.85260420687772,43.4449651441459,10.4894315465885,3.85802241091383,77.9662665411516,18.4342299240911,25.0216203142183,77.9334016504049,2.27442991347387,25.0286543117461,3.77648185479196,2.27762861354149,1.02274090239427,3.78019887423077,1.02044373222845,1.02533140069483,1.02044373222845,1.02073059609257,154,1.02475516794972,1.0299529427993,154,34250,1.03198141230859,7673.78744586351,34250,654.236640747071,7677.02351898083,653.777074591303,903,7119,25565,9728,22844,7936,33410,9472,0,7680,10
"2","A3",1354,7119,6844,25187,26747,350,708,8980,0,32769,32769,49153,25709,710.297734825097,11374,29.217106729908,713.098321272408,4.29109727201013,29.2869944350299,13.2735117878587,4.30075716830874,73.8390554940091,19.2361720303737,19.6819164012189,73.8805761254485,2.39818571920268,19.7484141589956,3.69043564802427,2.40054614440236,1.02274090239427,3.69614519706916,1.02044373222845,1.02504324383079,1.02044373222845,1.02073059609257,147,1.02432320592138,1.02044373222845,147,35619,1.02087405826405,7810.88412944911,35619,622.484322402341,7824.06801587739,622.659313195498,1353,7119,20805,8512,15962,7040,35157,9344,0,6784,27
"3","A4",1804,7119,6477,11573,27701,350,65527,9012,0,32769,32769,49153,23591,407.652891690355,10609,31.3528377835679,408.628002790504,4.38683074858677,31.4057578174197,13.5791796864143,4.39917847841699,105.278300898885,16.9816728014552,30.0584310830093,105.470820413395,1.20637390267714,30.1007044918174,2.63201333895615,1.20925956498301,1.02274090239427,2.64016372305273,1.02044373222845,1.02518731213852,1.02274090239427,1.02044373222845,154,1.02533140069483,1.02518731213852,154,30181,1.02778400694522,6600.54928391849,30181,547.986085828929,6605.18907503118,547.447258375402,1803,7119,19283,8576,13738,6592,28324,9088,0,6464,38
"4","A5",2254,7119,9593,47644,28833,350,65532,8960,0,32769,32769,49153,54633,3437.11329466956,34505,178.805293182977,3437.59637584571,16.2485806243275,179.157446247694,14.4555353370145,16.2851585888623,255.690647969632,43.0801635857746,94.5867009432378,255.546950698798,6.14142345043519,94.7596690248768,5.3212441237463,6.16563806698148,1.02274090239427,5.3309749355712,1.02044373222845,1.02533140069483,1.02274090239427,1.02073059609257,156,1.02504324383079,1.74045027970204,156,28237,1.74363299294889,6756.34649611685,28237,618.820854844517,6763.94699000227,618.299265334352,2253,7119,59032,12096,57180,9536,29723,11328,0,9536,51
"5","A6",2704,7119,9401,46780,29770,350,1125,8981,0,32769,32769,49153,27466,2084.63853589039,29923,114.122965117691,2088.45065667342,14.3039684312659,114.315591737935,9.84106254970499,14.3522961351642,233.106138915189,27.2459988764185,71.2497267508334,232.909659246055,2.68922081957711,71.2497267508334,9.38320218091568,2.69565347128981,1.02274090239427,9.39375773351244,1.01800864211329,1.02504324383079,1.02044373222845,1.02001358758692,146,1.02446717302885,1.02044373222845,146,40724,1.02087405826405,8651.12832121023,40724,685.967769926942,8648.69702728343,687.801912215883,2703,7119,27589,11904,49844,9344,39174,10496,0,9344,62
"6","A7",3154,7119,6756,29049,30427,350,65532,17788,0,32769,32769,49153,23549,6.12246441407555,11413,47.2938519490408,9.93556074233082,3.96688588209801,47.4203063652241,105.278300898885,3.97358153550636,681.068694008183,105.322697265318,57.5210307973446,681.547444539034,6.98026756752297,57.6181197727668,2.43657500703031,6.98124863377748,1.02274090239427,2.43828777343455,1.02044373222845,1.02518731213852,1.02274090239427,1.02058715408165,156,1.02504324383079,1.02274090239427,156,18609,1.02561963856461,4022.46419944456,18609,300.246551054641,4025.85749982364,300.837879987036,3153,7119,19772,8448,15021,6848,18088,9280,0,6720,69
"7","A8",3604,7119,6864,33824,31400,350,500,17756,0,32769,32769,49153,18298,8.00987038231244,13479,42.4133368188872,11.6439699030662,5.89284078106609,42.5207654713378,100.08435874655,5.91524389851856,563.844914791156,100.40839372232,96.1143173976404,564.32056729376,5.18759210122293,96.1953982310523,5.0353117859371,5.20000089003336,1.02044373222845,5.04381082108045,1.01800864211329,1.02403533239816,1.02044373222845,1.01915384218024,147,1.02461116037068,1.02044373222845,147,17513,1.02101754059893,4042.29884912245,17513,308.19853245031,4041.16281041428,307.93875917293,3603,7119,16996,8576,17707,7168,18403,9344,0,6848,81
"8","A9",4054,7119,6496,58356,32108,350,2951,17756,0,32769,32769,49153,24101,7.26654763727681,11437,28.0739306435882,13.5182480185127,6.63682626710447,28.1173644002446,172.704911100105,6.6414915587652,891.025507296486,172.753461349947,166.601799308447,893.1568520763,8.58210354325341,167.329216430168,24.870866593503,8.5990058061041,1.02274090239427,24.8883493242307,1.01800864211329,1.02504324383079,1.02044373222845,1.01987024633632,156,1.02475516794972,1.02044373222845,156,18140,1.02216612550035,4081.11477304999,18140,323.419070778186,4078.24800877742,324.329407086282,4053,7119,19251,8128,14698,6592,18415,8896,0,6464,89
"9","A10",4504,7119,7363,48352,32805,350,65532,17788,0,32769,32769,49153,30805,14.5329411737805,17580,29.217106729908,16.7588094909287,5.93106009201819,29.2664218919954,60.2684929809331,5.93773218706087,306.34165528159,60.4891171708212,54.9219683770582,306.686271692124,4.99654074864152,54.9914802579007,6.00739962965549,5.00427099980426,1.02274090239427,6.02346222937281,1.02044373222845,1.02590795746288,1.02044373222845,1.02044373222845,151,1.02461116037068,1.02749516080615,151,19748,1.02966348710731,4286.27546329018,19748,317.340775644143,4289.8913115447,318.055156789506,4503,7119,25784,9792,23501,7488,19388,9920,0,7360,97
"10","A11",4954,7119,6947,26934,33297,350,65527,17756,0,32769,32769,49153,21672,9.99297553626402,13110,44.7022712862329,13.9643116045579,9.30702831449964,44.784017092273,109.242369935885,9.31487960692682,632.271083814633,109.519069707064,90.0213876426916,632.093391750767,7.7999145291181,90.0340400152184,9.42152258957509,7.81417801689805,1.02274090239427,9.43344692103942,1.01800864211329,1.02619635741244,1.02274090239427,1.02030033053016,157,1.02561963856461,1.02749516080615,157,18369,1.02980820478338,4140.03864013444,18369,351.52763526217,4140.62051642541,351.577041949972,4953,7119,18284,8640,17332,7040,18986,9344,0,6912,102
"11","A12",5404,7119,5949,28979,34083,350,371,17788,0,32769,32769,49153,17115,4.32925905734176,8870,27.1580714008516,6.60054928391849,2.23607983259803,27.2000882127992,62.7050106713994,2.23796616151667,301.472739120629,62.8903460446428,39.0603238618659,302.024033973205,2.97516284803117,39.1372523045978,6.29345541940104,2.9785097318903,1.02044373222845,6.2969943086948,1.01800864211329,1.02446717302885,1.02044373222845,1.01915384218024,149,1.02374753977828,1.02044373222845,149,18353,1.02130456577021,3915.37566723513,18353,322.239452462989,3921.43322561938,322.919475402949,5403,7119,14266,7552,11013,6080,17438,8448,0,5888,112
"12","A13",5854,7119,7055,58469,34656,350,789,35164,2,32769,32769,49153,23320,147.988187374467,12657,41.1914546353792,153.40942805218,6.73264995513399,41.3132030178058,147.67654509234,6.74022379179942,751.793614812697,148.90613719666,158.672070291514,752.004956618767,8.54359445102026,158.672070291514,14.0746466333984,8.5568124220649,1.02044373222845,14.1003845500786,1.01800864211329,1.02475516794972,1.02044373222845,1.02001358758692,150,1.02417925904543,1.02044373222845,150,20107,1.02116104310004,4472.1122449288,20107,389.342695488059,4472.1122449288,390.438588785699,5853,7119,20092,8768,17460,7168,20494,8832,0,7040,118
"13","A14",6304,7119,6819,29795,35283,350,65530,35324,2,32769,32769,49153,17876,169.054736737135,11899,29.8269863180951,171.73676634514,2.7940104579702,29.8731322633131,70.7905988007378,2.79479590121517,282.560102762779,72.1769352890039,68.8091961594219,282.59981616617,5.75938321764079,68.9156522848449,9.61278261224081,5.76829367810825,1.02274090239427,9.64119483375662,1.02044373222845,1.02518731213852,1.02044373222845,1.02101754059893,151,1.02446717302885,1.02518731213852,151,19730,1.02763957372718,4198.63295437127,19730,257.529886664848,4199.22306600621,257.783361626893,6303,7119,16719,8448,16393,7360,18848,8512,0,6784,125
"14","A15",6754,7119,6684,42511,36439,350,65531,35164,2,32769,32769,49153,20559,157.450322559384,13869,32.9567468399034,160.398460385807,5.09224370158815,33.06809523321,71.8631661837475,5.10729469794354,505.303429830475,73.1573242246787,88.1806986023024,505.303429830475,6.52216963003005,88.1806986023024,1.61643084417235,6.53134224261001,1.02274090239427,1.62098065529956,1.02044373222845,1.02533140069483,1.02274090239427,1.02058715408165,152,1.02533140069483,1.02518731213852,152,19735,1.02879560802782,4422.73499730513,19735,282.560102762779,4428.33262312254,283.076812600792,6753,7119,17476,8320,17982,6976,20719,8960,0,6656,139
