"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"19","A20",9004,7119,6136,32683,21863,294,65531,4476,1,32769,32769,49153,16784,7.53380127265721,9715,15.334476182772,8.17591976996198,1.01088023929555,15.3430989519779,17.5839802585757,1.01187520276797,77.5074166106411,17.6930512042923,11.8619944047817,77.714656129383,1.43987633952699,11.8753384533728,3.21380145449691,1.44494419377713,2.47940883566908,3.22465967512477,1.02044373222845,2.48394286197116,1.02274090239427,1.02087405826405,65535,1.02619635741244,8416.08015922861,65535,21112,8419.62926075749,5018.35665522251,21112,429.652829080042,5022.59007799427,429.592450498232,9003,7119,14649,7744,12554,6464,20431,8256,65535,8640,130
"20","A21",9454,7119,6135,36326,22439,294,65522,4604,1,32769,32769,49153,17297,6.6181978486217,10062,8.43028554790827,7.3776818294851,1.7070206290927,8.43858309479481,20.2145492848716,1.71110384497941,162.326036104076,20.3427960266963,28.148994787514,162.851585888623,2.73688065178312,28.1371292246319,8.35362546957826,2.74111493624212,1.15154071224968,8.36890151322705,1.45431569616488,1.15251213756055,1.02044373222845,1.45615634795444,65535,1.02489919576881,8201.23760763464,65535,21090,8201.23760763464,4862.15291468333,21090,380.792579375909,4859.42040135222,381.220948713216,9453,7119,15210,7744,12771,6464,19931,8128,65535,8640,137
"21","A22",9904,7119,6154,50451,23063,294,65527,4444,1,32769,32769,49153,15877,6.84715649373426,11468,39.2088215144787,7.76273299321802,2.03113718846694,39.2750015577704,24.7175471400734,2.03742687856608,161.121434672621,24.8464114000955,41.3480543180313,161.71125008429,4.56803059408435,41.4877537682541,2.06945950981142,4.57702722916595,1.08233771721528,2.07615963029494,1.33033924312609,1.08629981864233,1.02044373222845,1.33352143216332,65535,1.02475516794972,7791.14994199568,65535,18730,7799.9145291181,4140.03864013444,18730,331.984772614891,4146.44377923399,332.498393098265,9903,7119,13910,7872,14365,6336,19127,8640,65535,8704,144
"22","A23",10354,7119,5461,33917,23579,294,65533,4476,1,32769,32769,49153,9993,6.36998168415006,10148,21.8943487333938,7.2278443085055,1.01088023929555,21.9652342828459,23.4947960645357,1.01201742032706,130.901119081156,23.5940629812869,21.9714090789503,131.048375169301,3.06126466696755,22.0580387097065,5.09224370158815,3.07074428566392,2.57457511036355,5.10657697612287,1.02044373222845,2.58109624629587,1.09426758665063,1.02044373222845,65535,1.09765613373876,8142.66563468048,65535,20242,8148.38944129418,4754.70988955324,20242,417.392300576375,4755.37815697673,418.449512664772,10353,7119,9716,7104,12923,6528,20112,8000,65535,8000,150
"23","A24",10804,7119,7662,29057,24345,294,65522,4476,1,32769,32769,49153,21718,13.0442009452189,20062,37.9137189791402,13.9662742678441,4.29109727201013,38.0150927730111,24.4893383056863,4.29773611703213,164.161380684179,24.6377794085951,45.9249127452709,164.161380684179,2.53650568393137,46.0088943619017,3.16583503722622,2.5404299641482,1.93093031800761,3.17028738666449,1.48759719766008,1.93663751249435,1.02274090239427,1.49430234009385,65535,1.02518731213852,7771.4656129383,65535,20663,7783.48900754524,4598.95003681444,20663,441.838618061462,4593.7823009221,442.149204166518,10804,7119,21526,9280,28014,8000,20125,8832,65535,10176,159
"24","B2",904,6669,6569,61401,41118,294,65529,8980,0,32769,32769,49153,23380,443.020007231335,12600,30.436761239564,443.393733356402,2.46031781280388,30.4538762139794,6.73264995513399,2.47001843887207,86.9623074351577,10.4145176457549,18.7293183956678,87.3051854251738,2.47940883566908,18.7398501274325,2.48883493242307,2.49128457952307,1.02274090239427,2.4958403226692,1.94536664319202,1.02561963856461,1.02274090239427,1.94974595198993,65535,1.02518731213852,9372.65848935407,65535,37527,9383.20218091568,8690.12210776602,37527,707.905988007378,8679.13737468321,707.508147260009,903,6669,19764,8192,16365,6976,36821,9088,65535,9088,353
"25","B3",1354,6669,7231,53208,40379,294,65530,8960,0,32769,32769,49153,23026,866.573044452599,14034,41.956836398784,868.890089563123,6.98026756752297,42.1577990778016,11.40427998547,7.0068048116086,98.2586075803136,18.6426571412619,29.8269863180951,98.2724176818863,2.90860055083744,29.8815301022959,1.86426571412619,2.91678746659601,1.84991118781203,1.8674123831895,1.01800864211329,1.85563968717108,1.97400896681286,1.02001358758692,65535,1.97984348760686,9392.43764033157,65535,38510,9393.75773351244,8767.40550484616,38510,717.622416022927,8773.56846619875,718.227793298047,1353,6669,21461,8896,19013,7296,40716,9728,65535,9728,344
"26","B4",1804,6669,7489,25863,39670,294,65530,8960,0,32769,32769,49153,22804,829.979532716766,17094,64.2301975582622,831.029994673698,7.83837567246995,64.2211713678698,17.125473107352,7.8482962971643,118.386783898977,24.0628828247997,33.2591863978475,118.486653505955,4.58668614426422,33.3153241319246,9.68873527477042,4.59313674236482,2.88945163665991,9.7009978034422,1.02044373222845,2.89677032268956,1.74045027970204,1.02087405826405,65535,1.74510389988618,9314.87960692682,65535,35191,9316.18879944112,8572.46002806902,35191,666.393064894057,8562.82734908401,667.330263059236,1803,6669,22886,9152,23472,7680,37288,9280,65535,10048,336
"27","B5",2254,6669,6275,966,39133,294,65532,8980,0,32769,32769,49153,21140,534.598017329489,10080,35.7004211849407,535.575621924885,3.99542055894989,35.7154762244617,30.436761239564,4.00328945124955,166.601799308447,34.9507927851984,57.8209151275899,166.718910402469,4.31043881046641,58.0244242501669,5.39731461626162,4.31771434224891,1.30643818973208,5.42011859290482,1.01800864211329,1.30772405746124,1.19910557424283,1.02030033053016,65535,1.20112952843858,9354.23552965747,65535,32525,9367.39108729587,7889.21317653897,32525,639.509746799618,7882.56354473661,639.419877284159,2253,6669,17102,8640,13065,6400,32664,8832,65535,8832,330
"28","B6",2704,6669,7260,54256,38405,294,65532,8980,0,32769,32769,49153,13938,886.030619392406,20287,60.7190817748078,889.024182026758,6.67517860799176,60.7105489971832,17.5839802585757,6.69208615397867,126.02707804208,25.0005301803273,33.6399598471665,126.257540270979,2.1934386322837,33.7299064534925,4.54881159339509,2.19930345382494,3.65225451936851,4.55712987923443,1.02044373222845,3.65739095672754,1.02044373222845,1.02044373222845,65535,1.02432320592138,9372.65848935407,65535,41197,9379.24690733121,8865.28845575633,41197,725.022630271223,8865.28845575633,725.12453112666,2703,6669,15644,8960,27990,7808,40958,9600,65535,9792,321
"29","B7",3154,6669,5987,34511,37624,294,65530,20820,0,32769,32769,49153,21082,7.32396219274035,10076,22.2761100866072,8.52440475181511,2.92746491745075,22.3011694050719,32.8781019857845,2.93281829150638,150.124867367028,32.9567468399034,41.8038056806367,150.547427846172,1.83102937839181,41.9450449424865,6.35120959896949,1.83308917914396,1.45431569616488,6.36550711361615,1.01800864211329,1.45656569794948,1.02274090239427,1.02001358758692,65535,1.02504324383079,7869.28109086138,65535,21758,7864.85858176626,5155.61256474056,21758,427.1842521727,5170.85085859864,427.604710215486,3153,6669,16176,7744,12628,6208,21564,8512,65535,8512,312
"30","B8",3604,6669,5609,28591,37118,294,65522,17908,0,32769,32769,49153,13152,5.53092604606463,7338,25.3258746567076,8.27882590628048,2.20270604152239,25.3258746567076,75.8266339267513,2.20890605712702,330.7739122992,75.8692721985914,56.9099217262437,331.285659435626,6.50386303281113,56.8699455581053,8.12437645848498,6.51575646709745,1.02274090239427,8.13580237377617,1.01800864211329,1.02504324383079,1.46848703708723,1.02001358758692,65535,1.47531336703303,7498.94209332456,65535,22041,7501.05017183758,4989.52361023032,22041,435.733741619313,4990.92624908018,435.794983350481,3603,6669,11440,7296,9710,6208,20704,8064,65535,8128,306
"31","B9",4054,6669,6131,1310,36584,294,65525,17780,0,32769,32769,49153,20417,6.9616534815393,9329,32.1922598681321,11.5218823810414,4.35794983350481,32.2647294189793,126.328536476997,4.36714642887924,786.043855810615,126.381809829136,118.087679860721,786.596397597593,7.32396219274035,118.187297147281,14.4190134478977,7.34148120702134,2.09786406451052,14.4413214007551,1.73069370822507,2.10022403864801,1.02274090239427,1.73312771159828,65535,1.02547550950258,8260.23090158731,65535,21352,8264.87573352042,4960.15908293664,21352,382.025440492037,4967.83304727459,382.455196725854,4053,6669,16080,7808,11698,6080,20967,8448,65535,8640,300
"32","B10",4504,6669,6373,52762,35893,294,130,17788,0,32769,32769,49153,26375,28.303703216568,11932,36.8473491869522,33.2778884574982,1.87372166394221,36.9095433328149,136.691713454258,1.87793968926738,800.649400523696,137.134269080449,113.212411946527,801.662740856724,8.65842630462444,113.164689851898,4.66338393085724,8.67060329396229,3.54753556289214,4.66797388769753,1.02044373222845,3.55502193845743,1.02044373222845,1.02058715408165,65535,1.02389142597673,7166.14587592512,65535,19194,7184.29699188193,4432.69122964432,19194,390.548347627604,4438.30145654754,391.15257302478,4503,6669,20187,8064,14996,6720,18730,8896,65535,8896,292
"33","B11",4954,6669,7649,38693,35301,294,65527,17756,0,32769,32769,49153,31207,5.39731461626162,15984,153.79799847283,35.4504360940077,17.5075388063239,153.906109261155,829.979532716766,17.524770681008,3993.17514624233,830.562958655118,616.390528972625,3988.12758044401,34.555181910937,617.517705269859,32.4968166670241,34.6719308123043,1.89757190725861,32.5333736814571,1.02044373222845,1.89810534657776,1.02274090239427,1.02058715408165,65535,1.02619635741244,7459.0009774381,65535,20402,7449.57244078631,4823.35924374618,20402,446.708703378763,4824.71517100309,448.029027279282,4953,6669,28496,9344,21975,7744,20404,9024,65535,10176,285
"34","B12",5404,6669,6220,16929,34642,294,65532,17788,0,32769,32769,49153,19863,7.24717013616869,9398,39.6688588209801,10.5767691952343,5.85486775251663,39.7023229730522,91.5395739388398,5.87134760536325,590.69365340318,91.6554308198664,98.562878603838,591.10887568931,6.25553773826305,98.7014949158144,9.61278261224081,6.27050106713994,1.29692552889851,9.62900789892017,1.02044373222845,1.29947979500317,1.02274090239427,1.02101754059893,65535,1.02533140069483,7205.53140919923,65535,20759,7209.58317031623,4754.70988955324,20759,455.26489138382,4757.38352284398,456.161525504123,5403,6669,16489,7936,12388,6528,20036,8576,65535,8768,278
"35","B13",5854,6669,6407,39430,34080,294,65525,33588,0,32769,32769,49153,23955,537.007645323306,11946,41.1914546353792,539.42813438821,3.75742340892607,41.2957883849933,45.9249127452709,3.76535271147944,273.380528104327,50.5658627899922,54.011086054149,273.226889181278,3.47109347026888,54.0034959428843,4.74869970714438,3.47548665286645,1.02274090239427,4.7567149736089,1.01800864211329,1.02561963856461,1.19204855415164,1.02030033053016,65535,1.19691680561379,9392.43764033157,65535,30605,9389.79801047696,7147.0361134102,30605,583.433296885412,7138.00191537875,584.007543760985,5853,6669,17480,8640,14542,6400,29110,9024,65535,8960,271
"36","B14",6304,6669,6578,56709,33508,294,65527,35092,0,32769,32769,49153,19328,357.606794464312,13241,43.9423522129574,362.107808977048,5.43537474566488,44.0536537053136,97.9552758643366,5.45757247491071,550.456058724137,100.974433608859,111.381731462308,549.992092288957,4.28145907272738,111.491359437999,13.1214236286602,4.284468682216,1.19674860437229,13.1528102472538,1.02044373222845,1.19927410675295,1.16816686359416,1.02073059609257,65535,1.17145493410678,9021.13600629405,65535,27419,9028.74612355354,6737.3826051125,27419,595.611917517786,6735.48914603963,595.695629889469,6303,6669,17273,8256,16693,6784,27097,8704,65535,9088,265
"37","B15",6754,6669,6385,29714,32742,294,65533,35092,0,32769,32769,49153,19411,346.621866897246,10684,45.6161525504123,351.132631628003,7.7999145291181,45.6482179755905,95.2001637313209,7.82406801587739,642.03122792225,98.2447994194574,122.361976751629,643.476535424984,4.8635197474924,122.551285487541,12.3971756310272,4.8724135314213,1.99296426545554,12.4163555569315,1.02044373222845,1.99492584959666,1.11569731191077,1.02087405826405,65535,1.11773755670002,9314.87960692682,65535,28420,9317.49817596048,6853.89583865008,28420,522.417333479953,6859.67769926942,522.711095330181,6753,6669,17163,8000,14237,6976,28519,8896,65535,8896,256
"38","B16",7204,6669,6766,47384,31582,294,65528,35196,0,32769,32769,49153,19083,63.4674821481874,12623,35.5502193845742,68.8672427348132,2.46031781280388,35.610224122463,148.90613719666,2.46793651855936,661.540809917127,149.556291481763,129.074319408799,661.81978486217,7.39948782873297,129.474015437924,6.14142345043519,7.40052781577347,1.39702004220035,6.16044119600657,1.01800864211329,1.39898477546251,1.25408691565426,1.02030033053016,65535,1.25496846370057,7478.94487236399,65535,20383,7495.7810863462,4716.11063217919,20383,422.289566607201,4717.43641005093,423.121256555699,7203,6669,17640,8448,17155,7232,19781,8896,65535,9280,242
"39","B17",7654,6669,6436,36987,30948,294,65532,35092,0,32769,32769,49153,15232,277.678644389405,10057,38.9835466301914,279.754669179004,4.25327187723411,39.0383720932682,57.0620876131475,4.26045091771771,341.736530761382,59.444117878195,100.08435874655,342.265238390752,5.47370326287822,100.33786221027,7.68565972056518,5.47524201275674,5.62657536804246,7.69863224239537,1.02044373222845,5.64479207278916,1.02274090239427,1.02044373222845,65535,1.02576378788376,9119.28812476027,65535,24281,9126.98104191661,5858.16001843814,24281,515.054311925378,5867.22329852973,515.561256474056,7653,6669,14986,8064,13371,6784,24730,8960,65535,8960,235
"40","B18",8104,6669,6869,21440,30242,294,65526,35092,0,32769,32769,49153,29165,416.220752891729,11408,34.555181910937,419.922306600621,4.85395998081644,34.6037794351167,92.1462231116321,4.86146964233491,505.303429830475,95.7502985374777,109.242369935885,505.445479107524,3.43276861784579,109.48829071048,5.72146603615693,3.44243092348101,1.19204855415164,5.74241054209635,1.02044373222845,1.1964122727973,1.03707008153529,1.02058715408165,65535,1.03911256809169,9354.23552965747,65535,29970,9366.07469938725,7049.27626678304,29970,582.204668524352,7045.31459759829,582.368336030598,8103,6669,22684,9216,15627,6976,29844,8960,65535,9408,227
"41","B19",8554,6669,5908,40381,29577,294,65530,4476,1,32769,32769,49153,17927,5.14909562203254,8803,23.7237372537215,5.64399881712576,1.1253031414,23.7571017111216,13.2362553459437,1.12672737909919,66.0611742455983,13.3071322382077,31.198996472706,66.181978486217,1.89757190725861,31.2560492138961,9.8798642311022,1.89837212246923,1.54014296044894,9.92997699112906,1.04658713182366,1.5455637176582,2.60331873457518,1.04864836199982,65535,2.61101328791594,8729.29165352148,65535,19416,8718.25740824542,4432.69122964432,19416,430.862184388764,4437.67774752143,431.892812423536,8553,6669,14305,7296,11344,6144,18472,8448,65535,8448,219
"42","B20",9004,6669,5544,17400,28189,294,65530,4604,1,32769,32769,49153,17774,4.73936563150134,7020,10.2980820478338,5.45373882291706,1.09673094526031,10.299529427993,19.5303690199879,1.09950885278627,143.422144167912,19.6156425577146,33.7204270753505,143.522961351642,1.80699939773498,33.820093559273,4.63463593879499,1.81106722134449,1.02274090239427,4.64050175662063,1.02044373222845,1.02533140069483,1.02044373222845,1.02058715408165,65535,1.02475516794972,7948.19575390259,65535,19381,7937.03331322008,4325.61002694239,19381,421.104273147486,4328.65067190944,422.408279293679,9003,6669,13877,7168,9067,5952,17799,8064,65535,8064,203
